Mod,likes,downloads,time,unique_dl,views
20409,29,1120,1204,785,13224
2831,15,640,1424,428,22997
29594,3,99,1026,81,3571
30360,24,851,1010,537,10538
20657,73,3122,1200,2310,54914
55704,12,301,480,262,14358
21547,41,789,1184,605,18191
61553,60,1021,292,825,15403
32072,84,1861,981,1305,30858
34785,22,523,929,359,9951
27587,182,5018,1064,2977,20596
68406,3021,101432,89,63479,545487
26149,19,776,1097,468,11129
58345,53,857,404,709,10697
19381,4167,123162,1222,66328,344734
27844,63,1884,1059,1130,16091
52462,231,2550,581,2003,21935
21704,69,1176,1181,763,31215
27680,2247,99583,1062,59019,439642
17,3454,162884,1449,86302,449291
27635,417,4614,1063,4031,52961
27876,2,124,1058,86,7591
48813,12,233,685,164,10023
57839,320,4564,420,3702,32512
53021,304,4519,563,3401,49142
58154,184,2614,410,1917,15056
69511,2,72,52,53,5605
56424,6,52,460,46,3501
1426,39,702,1435,484,25372
65188,8,100,186,88,1530
1167,6271,171727,1437,106587,548673
20751,1054,28218,1198,19298,162464
8937,173,2353,1357,1562,25937
9211,14,749,1356,447,15512
2227,378,6931,1429,4823,20363
2109,9,423,1430,298,16183
29013,239,10120,1037,6795,51824
50370,522,9044,642,7415,53870
54417,7,79,520,66,5662
12173,27,1127,1334,614,14037
43505,84,1275,756,1058,17314
11036,404,9198,1344,6019,80630
18635,26,821,1235,574,28204
16665,264,8248,1271,5778,82844
3501,87,2379,1417,1595,58071
19019,6,146,1228,120,16134
6844,76,3508,1376,2037,49569
60367,34,400,335,324,7468
10943,55,2528,1345,1387,53779
30414,17,974,1009,623,17661
35599,14,266,909,218,9319
11495,176,11311,1341,5298,72400
18374,70,1519,1240,1000,23461
66909,2,55,137,34,3506
2770,883,23538,1425,16349,106311
35378,926,13944,914,10949,157719
50672,28,371,635,301,3770
21962,426,5217,1178,3070,24896
588,17,1123,1442,642,37786
41344,43,781,790,653,8579
58734,20,384,390,317,9645
24624,38,1782,1129,1105,12723
12919,156,4644,1325,2628,19089
14774,6,246,1299,186,29869
22368,5245,144040,1173,100297,559494
22959,1656,51014,1162,33144,225765
63735,26,218,230,175,12438
31752,53,711,986,458,10247
5334,16,704,1395,501,11359
53191,1,81,558,59,4950
26636,140,5805,1085,3810,86248
62406,177,6258,263,5183,29474
15898,22,889,1282,634,13749
60818,0,0,142,0,4389
65932,12,215,168,181,5297
15125,3969,109277,1294,68145,286708
70568,9,73,16,72,2243
5175,98,4226,1397,2864,42360
31002,1919,35774,998,23388,215164
23342,39,965,1156,771,38726
20940,22,1284,1195,762,10888
17114,2,224,1263,180,34729
65233,27,466,185,426,6116
31129,23,278,996,168,6296
13752,191,6805,1313,4393,75396
26313,1499,38214,1093,24474,313092
601,88149,2346191,1442,1286631,4818185
13643,1483,33635,1314,22372,182786
16531,9160,171677,1272,118152,373169
68359,0,8,91,8,1693
39765,474,9099,815,6553,44985
10463,52,1969,1349,1305,19805
49234,30,419,672,319,8581
6501,7,225,1381,160,6758
63874,2818,43309,201,34051,163969
24349,0,0,1136,0,18914
4247,80,2296,1409,1415,31023
8603,85,2338,1358,1446,27134
49421,1298,25086,537,18274,88739
35792,554,8086,905,6194,62426
17564,437,8140,1254,5915,43242
54569,1,48,514,31,3478
68836,2,26,74,23,2735
5109,117,4846,1397,3087,21616
26150,28,634,1097,375,10924
64972,2,20,191,16,1796
15790,63,1877,1285,1326,52198
43921,4330,74165,748,53013,276597
64521,6,64,206,51,4601
63785,26,177,229,159,6874
52038,0,49,597,37,2586
31066,60,1480,996,961,20644
21059,1492,32272,1192,26449,255606
20110,22,697,1209,531,13965
38442,19,313,835,237,10957
35694,23,681,908,479,7784
48193,117,1269,702,941,15874
14645,25,1052,1300,715,24521
24628,9,330,1129,280,4504
17702,150,6451,1252,4807,57727
66283,4,64,158,36,3460
38341,136,1946,838,1522,17850
61689,72,1046,289,811,7697
52107,33,407,594,343,5460
18650,71,2417,1235,1637,49832
51491,30,233,613,165,8487
31350,3,107,992,71,4475
7554,3322,249065,1367,123264,657549
64625,70,1060,203,865,12952
25748,94,2483,1105,1576,40480
12946,75,2960,1324,1940,187887
26083,4,209,1098,124,5647
29934,456,11061,1019,8308,85935
68001,16,172,103,148,10131
32916,229,7132,967,6121,86274
26289,277,6177,1094,3699,43318
70456,11,184,20,170,2648
52143,32,319,593,253,2897
17331,4,342,1259,244,20720
51050,61,485,625,408,5694
38229,140,3147,840,2699,47899
21162,34,536,1190,332,10593
69901,20,302,39,248,10447
19366,46,1112,1222,884,37686
65514,2,49,179,28,2468
68705,2,57,78,35,3964
63295,20,394,242,325,7106
69471,1,27,53,20,993
34648,19,195,932,190,7366
34084,16,446,945,257,8129
22383,121,4899,1172,3303,44499
7289,28,1234,1370,949,40339
13456,0,0,1317,0,68612
50777,13,299,632,215,5812
38754,680,7918,828,6064,76518
30177,18,427,1013,259,5888
25263,159,2648,1116,1871,16208
49868,46,626,655,499,6111
62800,2286,26761,254,19606,67686
19868,40,939,1213,710,12043
27955,4286,114255,1056,69754,697324
27830,11,261,1059,223,23242
69827,20,377,41,303,3812
66425,70,451,153,371,5342
36813,278,4025,880,2902,21651
68550,6,67,84,48,4936
60126,463,10713,343,8527,50359
58959,355,3686,384,2767,19052
37418,957,17380,862,13928,146642
61846,12,190,284,143,7812
37913,31,704,849,558,9482
17753,129,7814,1251,5628,32376
5708,9,237,1391,154,8554
9517,37,1217,1354,805,34789
57643,96,1298,411,1030,17995
29216,39,972,1033,658,44453
36069,128,2702,897,2252,38173
37789,1633,24472,851,20078,139593
28206,10,268,1052,169,9488
6412,2080,95939,1382,59137,655674
377,15,679,1444,391,20453
24385,448,21269,1135,15750,87541
29571,187,4270,1026,2769,20349
4274,6,245,1409,181,10805
42602,27,361,770,308,8189
32066,14,288,982,253,7806
8152,29,965,1360,685,13356
60310,6,103,337,79,2077
14392,1623,66861,1303,41387,380953
41531,44,934,788,749,12298
45,768,24815,1448,14857,369950
4681,98,5333,1403,3570,59472
36144,8,393,896,302,15654
33941,26,1046,948,750,14844
69694,0,15,46,14,1875
9360,0,1,1355,1,9930
9981,6,369,1352,247,9003
62256,10,163,270,131,2736
65612,9,125,176,110,4732
2759,16,626,1425,469,31835
21184,1503,64294,1190,41243,331262
2518,457,13252,1427,8754,73529
3995,1,108,1412,67,6465
53652,10,124,546,87,9262
15277,153,3069,1292,2172,31894
39789,450,6864,815,5283,32126
18125,80,4790,1244,2207,19651
32537,96,3695,974,2536,26741
21203,14,880,1190,618,12518
20680,161,4013,1200,2587,31195
64446,162,3987,208,3414,39203
28186,4,59,1052,40,5705
18893,172,3487,1231,2303,15061
33882,0,31,949,20,6212
63343,11,134,241,102,3884
31087,3458,65523,996,45551,151605
1565,40,1355,1434,974,49928
53884,94,836,539,691,9471
19693,3,70,1216,51,5323
16839,113,4414,1267,2955,69632
5724,354,13081,1390,8644,58592
35643,26,469,909,392,12563
14869,154,6895,1298,4428,66056
5359,14,903,1394,585,11246
295,124,8717,1444,5603,177040
41226,13,573,792,389,13674
59303,82,947,372,811,21436
53866,7,158,539,128,16542
32553,152,4068,974,2691,21093
14420,27,877,1303,597,27613
21230,8,223,1189,124,4820
22045,7,211,1177,177,8705
7438,33,1788,1369,1278,34184
10493,1235,37214,1348,24364,215062
13455,16,642,1317,317,13557
12584,25,669,1329,412,25395
14378,49,2674,1303,1798,41221
26462,2,234,1090,144,5784
4843,8,301,1401,201,8804
13116,2677,75380,1322,50635,157574
21893,69,3066,1179,2230,45432
737,211,13472,1440,9091,122227
20320,0,36,1206,35,10390
16112,280,7183,1279,5123,68461
8096,10,112,1360,83,18072
66766,5,42,142,38,2009
8865,346,6965,1357,4310,37128
56540,77,1466,456,1123,24031
49908,35,316,654,245,9619
10275,9,701,1350,444,17736
25390,115,5804,1113,3678,29143
7165,9,316,1372,200,8417
20217,601,11904,1207,8316,90571
13262,16,346,1320,192,7402
14089,9,761,1308,534,21105
10238,327,10975,1350,7564,73059
27112,25,571,1075,389,29385
16966,316,9396,1265,7088,95997
47055,2,41,624,28,3976
14528,38,928,1301,711,11443
40745,502,8280,800,6524,40230
51533,85,1000,611,790,14595
49163,7,109,674,79,3811
20456,95,1680,1203,1247,18174
25443,121,1918,1112,1240,31590
39541,610,8272,818,6363,54858
56536,72,652,456,529,11992
69986,6,41,37,37,1062
54362,1709,47531,522,37456,271878
54231,14,169,527,117,4041
29266,117,3003,1032,1934,16999
9141,102,1505,1356,1170,18374
34888,2,499,926,262,17187
56474,373,5344,458,4281,28747
31493,64,1797,990,1319,17534
57925,132,5399,418,1137,29288
24837,240,5056,1125,3438,43478
36894,23,356,877,265,16125
34079,1030,23886,945,18441,133334
56142,10,181,468,150,5603
28858,246,7620,1040,4713,62243
7023,65,2391,1374,1723,47423
24901,378,13190,1123,8391,125452
69306,875,19241,29,17325,119837
69846,74,707,41,640,9025
67262,3,60,126,50,1131
20836,1344,37679,1197,26499,369255
38193,151,2091,841,1446,14192
12616,20,1590,1329,941,32170
12773,70,2606,1327,1319,17248
52450,7,148,582,117,5086
29659,51,2571,1025,1459,19083
63297,20,566,242,412,8105
17210,10,593,1261,392,6581
53115,41,703,560,538,10999
34345,101,2878,940,2138,38458
69699,13,161,46,145,3191
66532,2,42,150,26,2882
51440,1,69,614,41,2072
25823,521,10345,1104,6043,98157
8091,14,731,1361,476,7796
18821,41,1220,1232,814,9820
12048,9,235,1335,139,7072
31972,149,2990,983,2113,21199
2972,28,1768,1422,1398,11195
37380,1,22,863,16,1846
27914,131,2687,1057,1630,18561
18064,0,157,1245,124,16990
53954,24,196,537,178,4148
30285,103,6813,1012,3796,31237
49472,4838,76037,665,57341,294086
26555,16,766,1087,517,22692
11355,140,2526,1342,1653,40436
25638,10,472,1108,338,28490
39050,308,20606,824,10687,89057
22002,68,1771,1177,1145,17759
65244,19,283,185,236,3309
57938,829,8240,417,6828,36566
65425,12,143,181,101,6296
21355,8,119,1187,84,13783
23614,738,21079,1151,15098,82309
54267,29,427,526,354,5529
40832,11,152,796,140,18120
56906,19,409,445,231,5822
22103,41,557,1176,411,16742
2920,152,6042,1423,3980,99378
25932,10,755,1101,436,30785
19958,20,998,1212,736,19480
24813,5,220,1125,148,8996
31282,145,3526,993,2188,30742
8831,89,2736,1357,1636,17043
473,25,1324,1443,913,32739
62051,28,343,276,265,6142
11148,180,6693,1343,3691,46262
54520,237,3762,516,2934,26722
30712,23,1327,1003,942,16364
23956,244,5663,1145,3788,29430
36872,49,502,878,395,7821
64010,10,102,221,76,5443
47420,12,451,711,325,9588
39196,397,5304,822,3952,39962
17068,78,2436,1264,1870,29135
27875,75,1203,1058,1015,14425
66786,4,34,142,25,720
24958,46,715,1122,604,28444
19710,187,4886,1216,3167,48328
18500,67,1667,1237,1259,44500
24506,249,5264,1132,3403,23661
20239,2,94,1207,77,5375
59164,112,1418,377,1173,11221
35295,74,1289,916,990,14571
11162,129,9152,1343,5185,52433
6086,3545,120209,1386,78617,296635
69722,3,34,45,29,1575
15030,151,4548,1296,2640,23059
19218,41,1631,1225,1156,25220
62655,607,7444,258,5416,30256
69899,33,612,39,551,5727
39719,181,4320,816,3458,51944
5967,27,966,1387,611,12087
12068,1322,30413,1335,20547,202990
57436,48,498,432,381,6000
5159,24,1535,1397,994,25736
3775,125,4238,1414,2742,84886
54400,4,59,521,40,3011
41659,88,5217,785,3358,15798
54365,11,128,522,95,3670
56350,12,243,462,169,7399
43545,179,2257,756,1767,18557
7678,52,1444,1365,956,28954
66279,23,207,158,151,5684
33608,30,774,954,507,8344
35078,234,5011,922,3489,75639
30492,15,298,1007,195,13054
68473,5,90,87,72,4089
29126,1,197,1034,120,6818
60618,11,75,326,60,1940
22547,42,1020,1170,795,14290
62924,20,315,251,251,8368
11677,101,2702,1339,1713,13494
67934,9,140,105,95,2677
17239,196,3357,1261,2218,23618
34796,47,762,929,591,17107
44081,27,436,750,337,11966
49948,15,235,653,178,4102
22159,16,412,1175,284,16161
57344,93,846,434,686,10576
40937,583,7562,797,5339,28087
60609,7,476,326,311,7212
22974,58,1521,1162,950,20560
20023,86,2275,1211,1604,24154
64582,29,443,204,320,4911
17330,22,1014,1259,697,20081
35957,225,6265,901,4694,35343
22852,31,713,1164,479,8057
69311,17,194,58,175,3107
36726,11,285,881,226,13066
20027,108,3858,1211,2797,29348
32519,14,606,974,403,16527
62115,2,39,274,33,3219
45946,12,140,730,111,3006
50295,13,157,644,138,6632
42316,131,2916,775,2396,38884
59640,10,159,361,105,3126
48586,445,5864,691,4454,45663
64357,42,329,210,283,6688
45001,49,592,739,469,18954
462,3,297,1443,212,14359
29806,454,9333,1021,6801,76243
2186,12,294,1429,217,12044
9562,199,6833,1354,4158,28132
27488,43,1823,1067,1238,22863
37790,299,5431,851,4367,42548
2246,35,1327,1429,959,22006
10509,654,22908,1348,14860,114465
53457,54,431,552,320,9958
13012,25,1125,1323,541,7676
13844,111,1560,1312,1012,22407
30297,636,25870,1011,16211,157117
49231,571,10360,671,7306,47132
45259,217,1809,737,1582,50628
19159,1079,17587,1226,11462,125958
13648,167,3122,1314,1893,24767
25894,32,348,1102,198,7659
55870,1,451,476,274,2523
38824,5,83,826,72,2971
12090,30,857,1335,431,6541
54785,1713,18121,506,14856,129639
35042,29,400,923,296,11704
6872,23,484,1376,348,8777
68937,22,559,71,426,11444
26759,7,281,1083,170,5582
4690,252,30009,1403,19591,165937
70362,98,1762,24,1817,15426
42945,133,2771,764,2082,28203
17910,16,1049,1247,849,9734
11224,3,168,1343,128,8169
5696,28828,1067418,1391,589830,4237220
43899,1753,27968,753,23860,133437
65520,3,81,179,73,4388
28775,3,121,1041,105,5450
29663,31,748,1025,486,5228
34906,13,392,926,262,3522
34057,36,533,945,348,9178
17490,26,604,1256,440,22448
15722,70,2097,1286,1465,23440
23548,544,36891,1153,23485,143268
29021,3,155,1036,97,5631
20659,10,347,1200,246,11163
24265,20,1217,1138,762,43769
25556,168,5272,1110,3433,30515
52180,9,120,592,84,2669
60053,7,191,347,146,4304
24742,122,3067,1126,2199,30226
10969,2,248,1345,128,8883
58201,134,1893,407,1628,19199
17275,1045,42158,1260,32838,170082
69038,14,181,67,130,3828
48551,53,1047,686,797,24256
53025,3,42,563,29,2095
32437,28,397,976,270,6441
27821,6,108,1060,64,4404
21075,54,1371,1192,1071,21932
435,44,1921,1443,1350,33076
69339,4,64,57,48,1252
9514,5479,100490,1354,64739,310858
9572,216,4471,1354,3032,32280
1934,101,2263,1432,1549,34128
69521,22,325,52,306,7525
67517,2,68,118,53,1814
12857,22,716,1326,388,8507
33860,460,5980,945,3862,71047
47332,441,4867,712,3892,27558
48473,2179,29749,697,23476,149656
70429,23,472,21,418,4563
42306,124,1220,775,927,17516
54600,207,2373,513,1967,42577
12355,9,337,1332,195,16402
49164,124,2245,674,1702,28224
38330,132,2944,836,2345,16618
46828,2,133,719,94,4574
67651,27,603,114,494,9422
25831,15,224,1104,184,9461
58058,88,1235,413,923,22287
1835,28,968,1432,688,16206
57640,336,4994,427,4076,75182
57931,79,629,418,502,5727
61677,10,151,289,120,3468
17795,3,185,1250,133,9061
27034,460,14507,1076,8937,129834
63947,1127,17767,223,14325,109090
1821,36,1568,1432,1098,56281
56279,3550,54211,463,43872,170517
38500,110,1253,833,996,23288
40941,27,403,796,235,25077
34207,386,9329,942,6654,93886
58166,2727,39871,410,31734,238043
21419,319,6675,1186,4772,89543
64670,2,50,187,46,2672
36418,5,132,888,109,4990
4502,3442,90337,1406,49568,207653
59199,53,519,376,409,8152
11929,132,7401,1336,4837,84038
63491,31,315,237,250,8569
38889,30,719,826,571,11981
45150,33,329,739,263,10849
30499,163,5531,1007,3813,82345
40644,2,155,802,70,5304
15684,2,73,1286,49,3183
28631,5,119,1044,81,14507
65685,82,1732,174,1280,14842
10234,104,9971,1350,6006,37979
35398,67,1604,914,1164,13591
42098,9,106,778,95,2009
40022,12,388,811,345,9126
20047,18,405,1210,305,8861
19027,143,4767,1228,3533,32038
520,177,10085,1442,6628,178256
60645,5,110,324,69,4418
38279,24,485,839,322,12574
27489,3426,96428,1067,64733,320486
56993,26,264,443,208,6287
69656,85,1431,47,1344,12522
18725,1,271,1234,199,8330
3863,351178,10423322,1413,5275613,24564770
13664,20,1352,1314,720,8760
67021,752,10798,134,8279,78705
52722,2,15,572,14,2301
27442,50,924,1068,578,12634
4227,8,155,1410,100,8022
56263,32,212,464,166,4232
16130,271,7910,1279,4645,129338
47068,4,64,716,52,3625
5784,10,306,1390,188,6049
36382,8,182,889,136,17976
30100,1502,22519,1015,14515,135198
55380,80,737,489,626,11855
50614,199,2320,636,1952,46924
29638,6,135,1025,103,10121
13762,297,6542,1313,3924,75610
33902,564,10140,949,7475,68957
15617,55,1384,1287,953,12779
6074,33,916,1386,709,20633
33043,13,358,965,147,6844
40914,3966,63481,796,48740,481755
6012,18,346,1387,227,9792
28236,726,21096,1051,13930,130208
8331,2337,51008,1360,31528,200871
48654,64,788,416,585,11717
58859,84,699,387,586,8500
835,17,1134,1440,643,16942
35727,67,1023,907,747,18976
28445,113,2542,1048,1527,8017
51987,107,2439,599,1856,48695
54326,586,19788,414,10627,123349
26308,2127,95511,1093,53860,323480
70465,4,64,20,52,2019
33878,7,127,950,93,5648
21092,711,68402,1192,41418,239199
11103,330,11655,1344,6942,57065
41007,35,702,795,570,9538
18248,147,2898,1242,1890,43089
33436,11,196,957,122,4710
2552,2433,73627,1426,47327,181419
2652,4,164,1426,115,33999
39416,19,294,819,198,3968
9399,71,3342,1355,2060,38322
68944,71,1078,70,919,10144
68810,3,125,75,64,4993
46712,211,3542,720,2758,87431
32809,1590,45699,969,34520,122465
62334,5,37,267,31,2298
63995,10,263,222,205,7273
44922,2477,64818,740,47550,324708
65562,27,449,178,333,6633
1779,1062,45243,1433,28135,293978
22377,2,44,1172,35,5224
34064,204,4287,945,3237,30206
23472,6,92,1154,60,3917
3874,252,5583,1413,3960,26763
4012,12,197,1412,138,5782
13610,128,4679,1315,2932,21004
64022,33,554,221,418,9289
10691,21,1714,1347,979,12692
7737,58,1765,1364,1234,69879
36468,2,58,881,46,6776
12595,1585,68307,1329,39214,394499
3495,8,223,1418,140,9414
20251,192,4979,1207,3558,41847
64393,5,164,209,120,7052
12510,207,4439,1330,3076,36806
69897,3,41,39,32,4845
40181,57,939,809,744,6646
69079,14,171,66,156,2121
67020,7,181,134,133,4568
44572,30,585,745,362,12571
62497,53,660,263,516,13345
49606,43,1247,662,966,15306
14544,227,11466,1301,8159,64846
15541,17,850,1288,636,15208
10364,6,273,1349,173,6351
46681,34,797,720,649,18806
59634,12,96,361,79,4548
10347,48,1436,1349,926,13856
63839,1753,34555,227,22016,220483
68222,11,242,96,163,5665
21699,242,2738,1181,1919,19292
1634,31,1344,1434,860,43619
11435,97,2050,1341,1330,11713
29905,408,8887,1019,6214,94892
60480,9,114,331,90,2501
31559,55,3677,990,2402,45069
62774,54,946,255,640,6111
31955,267,3443,983,2211,47612
38147,4,148,842,117,34173
16774,77,1993,1268,1354,18474
48595,180,3793,691,3032,75101
57816,91,1316,421,1102,28211
36873,172,2754,878,2204,39099
24470,8,208,1133,154,11286
5131,47,2673,1397,1775,15606
50034,19,165,650,130,18057
42470,1798,34752,772,26872,254426
20579,15,807,1201,610,16468
61181,138,3792,304,2613,25680
2484,34,1478,1427,971,43231
3833,61,2320,1414,1689,25924
28070,79,1262,1055,879,18029
53123,1,132,559,99,2965
31059,179,3220,996,2375,39419
26955,795,22884,1078,15942,93992
17511,133,2786,1256,2233,68068
58331,313,5305,404,4293,35862
9569,122,3471,1354,2296,22762
20200,62,2379,1208,1769,28837
36434,8,118,887,85,3466
28310,11,356,1050,218,19781
58912,6,94,385,62,3308
9815,81,2415,1353,1467,24347
50479,83,1287,639,966,16094
52951,6,136,565,104,3506
10164,35,1256,1351,814,15551
9193,46,2428,1356,1408,15449
3624,245,20706,1416,12841,77204
14685,33,434,1300,287,10973
66507,13,201,151,168,4120
32200,37,384,980,284,8558
16698,70,1839,1270,1456,20509
8186,295,5165,1360,3313,16826
42183,514,6549,777,5686,45233
8728,2035,87762,1358,50613,413741
10938,352,17803,1345,10137,94245
63616,148,1420,233,1206,15682
30339,2659,47015,1010,34319,189753
29440,5494,111512,1028,65863,461396
63211,15,306,244,201,7818
1722,379,14743,1433,11005,210664
38382,8,196,837,100,3816
37569,23,278,857,247,7055
22987,665,49284,1162,33283,163550
51736,55,611,606,479,9414
23909,74,1746,1146,1230,35746
5803,4277,138626,1389,83980,557239
32156,3008,48098,980,35875,128908
58405,194,4535,402,3069,19093
53543,9,158,550,137,5346
45807,2198,98508,730,64148,394870
3238,32,800,1420,477,8577
49821,0,1639,656,1036,7646
51055,64,481,624,407,15456
52636,152,2251,575,1692,32291
19377,3617,111444,1222,75423,714137
27448,45,1972,1068,1101,14026
36858,92,2101,879,1577,18355
67320,0,14,124,10,2716
12668,3401,96808,1328,58470,335909
19974,397,8029,1212,5045,64553
69095,26,209,65,176,3845
15257,28,857,1293,608,13291
60607,73,1620,326,1306,17777
14737,90,1919,1299,1459,22811
63603,7,140,234,96,7541
59180,1,57,377,45,3128
55973,155,2651,473,2383,27377
32598,5929,129562,973,95235,531672
28499,61,2108,1046,1325,16392
70562,21,231,17,264,5713
64048,89,896,211,705,16035
52050,24,343,596,257,11309
428,39,3363,1443,2358,23174
68713,48,488,78,385,3274
48721,21,257,688,210,6463
64883,27,222,195,197,4741
19892,670,47336,1213,30768,155423
25895,119,1897,1102,1239,22910
49339,572,11647,668,9522,70478
60677,12,97,323,75,5608
37695,126,3335,854,2572,56172
56300,13,178,463,150,9860
62000,35,509,278,393,4821
68925,15,213,71,177,4338
66729,171,3508,144,2865,25545
43873,128,1761,753,1272,14194
64167,30,186,216,151,4952
3395,956,30434,1419,20324,189607
67728,8,261,111,202,3375
4929,190157,5818378,1400,3033905,11066995
8683,1315,36928,1358,24142,190074
62149,771,16045,272,13259,86747
67070,50,702,133,540,13054
33947,58,1294,948,915,10584
52671,102,1046,574,818,11763
37478,389,11205,860,8507,125778
20580,8,547,1201,376,37351
64039,18,188,221,143,6933
21933,1788,27796,1178,16989,129197
3894,340,12921,1413,6797,42248
48568,141,3005,692,2029,44040
56306,13,156,463,118,3393
3260,13,842,1420,574,19451
4911,208,12026,1400,7263,107870
57130,201,2867,440,2300,23314
62011,5,108,278,88,3194
21334,39,876,1187,586,15234
24657,16,366,1128,230,5427
7388,42,2324,1369,1633,17603
8251,5,493,1360,260,4630
24025,100,1867,1143,1345,50601
17128,27,776,1263,643,25626
3326,1,166,1419,115,16591
55276,1211,10514,492,9284,93073
60066,1986,27126,346,22076,149678
57870,9092,150587,419,108205,630899
55709,19,140,480,137,4272
47815,71,1661,706,1137,45496
59393,55,714,369,604,11569
22759,22,455,1166,327,11765
8303,2608,56623,1360,38611,136783
69878,73,1057,40,885,13103
15683,0,86,1286,61,4405
26698,98,1675,1084,1040,7929
56390,244,4426,457,3772,35405
17940,8,163,1247,122,12502
1743,13,765,1433,468,41168
12789,16,945,1326,456,16765
37728,47,650,853,517,15528
24065,3871,137340,1142,88798,571732
32927,21,662,967,443,10265
34030,21,492,946,376,24008
64808,6,196,197,138,3910
50641,61,360,635,258,6230
2746,779,16654,1425,10677,51416
22205,19,732,1175,423,54244
14062,302,8256,1308,5648,61152
33119,273,2758,964,2064,23013
23764,12,877,1148,696,10779
59812,22,213,355,175,6758
6550,1,50,1380,40,6405
34622,19,448,933,306,9541
27645,99,2971,1063,1903,17236
37831,618,14401,851,11812,45896
32458,3835,80652,975,55152,416177
14190,69,1307,1306,930,18403
9959,1401,55794,1352,32944,283428
3550,10,392,1417,278,15971
58229,86,1736,407,1416,16255
53182,115,1288,558,916,17291
64401,678,7585,209,6546,44911
26263,18,481,1094,334,9281
14162,690,36916,1307,24608,146256
38089,1,14,844,12,8416
52691,111,1402,573,1155,40836
40229,47,854,808,645,17695
59087,7,114,380,86,5746
17928,39,951,1247,695,12595
28801,9,577,1041,341,13103
56098,191,4348,469,3647,83567
55397,33,369,488,280,6976
22631,195,8280,1168,6194,37314
19058,46,822,1228,624,6489
24639,30,544,1129,360,5126
31971,34,952,983,645,16356
6880,69,7092,1376,4381,64031
6455,17,417,1381,307,20604
55465,307,3729,487,3201,48950
38271,3,64,839,50,2126
45036,26,510,740,380,7102
21392,3054,80087,1186,58705,376080
50643,101,1446,635,1141,23354
17883,31,331,1248,235,7025
52363,15886,234892,586,170473,833860
52543,51,962,579,763,12774
62477,8,87,263,69,7064
13463,21,1043,1317,643,10303
36941,33,856,876,603,22629
13697,91,2967,1314,2043,28191
56219,465,10350,466,8414,154600
3890,123,4781,1413,2927,137796
40969,103,1720,796,1458,29366
6145,2,141,1385,96,4933
13720,83,2406,1313,1560,17607
63186,10,82,245,67,11337
32368,13,304,977,201,5428
25953,22,708,1101,498,31924
15034,300,3859,1295,2464,28031
34959,809,16245,925,12781,134660
4721,52,1370,1403,1041,23814
58843,124,1327,387,1013,8597
23771,12617,328600,1148,207675,816853
14614,291,8392,1301,5575,117216
8592,27,1403,1359,866,24074
35560,186,4238,908,2964,19338
6191,14,365,1385,219,9372
41272,12,195,791,171,4143
61606,5,43,292,35,4133
60605,22,175,326,132,4453
57143,493,6818,440,5648,40623
61323,20,261,300,231,9835
52971,111,2963,565,2370,28717
27277,882,12669,1072,8781,42345
30173,337,5471,1014,4142,28422
2376,16,1752,1428,1151,58830
5651,28,1146,1391,778,12329
34817,118,1836,928,1420,26199
55592,71,1320,481,1124,30033
41942,39,483,780,384,7010
70080,4,48,33,39,2718
31295,19,764,993,584,20327
15249,180,4744,1293,3197,46945
58283,4942,66357,405,52636,174082
68725,10,146,78,111,3159
2481,13,358,1427,238,4805
67561,493,9460,116,7443,64854
370,146,3080,1444,2230,27313
9597,221,6679,1354,4680,92845
55398,1992,25750,488,19162,110634
10917,1,47,1345,39,12603
1705,16,659,1433,451,22920
41597,41,610,783,464,17780
29416,74,1793,1029,1316,35398
30128,368,11775,1014,8177,108250
30588,42,699,1006,440,6166
30524,50,876,1006,591,9077
41550,357,9270,787,8056,86821
32735,100,1518,970,1084,20078
29537,5,253,1027,150,6324
57878,13,195,419,145,11719
59522,89,931,365,710,8308
18573,48,1326,1236,1080,65819
28691,129,2827,1043,1964,19288
57391,304,3036,433,2547,17348
32447,16,803,976,498,14296
26078,15,411,1098,251,9381
22212,33,1163,1175,765,13050
50117,10,211,634,164,6445
48693,18,253,689,198,4249
3308,6,567,1419,391,41185
1002,54058,2899030,1438,1346066,6302003
47104,73,666,715,520,7992
69399,11,96,55,86,1727
65907,102,1171,168,882,6097
38287,19,271,839,227,7256
12248,49,1896,1333,1155,20690
69363,1,38,56,35,1187
47512,13,180,710,135,7422
67322,9,251,124,136,5486
272,790,31500,1445,24358,209441
10363,300,7013,1349,4425,99607
69055,2,67,67,41,3054
12534,1351,42427,1330,25895,259641
3669,6,578,1416,422,13863
23531,26,1273,1153,1017,16784
61503,5,102,294,75,3632
53554,0,117,549,108,7805
48317,253,3265,699,2648,14458
62920,24,362,251,278,5345
33906,2,127,949,90,2916
62498,5,88,263,76,4976
28333,370,7311,1049,4967,63057
62129,26,185,273,164,7490
5289,18084,725884,1395,439464,1092735
28828,17,316,1040,214,14582
20529,5,204,1202,138,4142
5566,8,231,1392,156,11557
14601,272,7723,1301,5325,47831
32403,73,1472,977,1012,16480
67257,52,862,126,672,10551
15967,5,241,1281,174,5877
56977,33,585,443,440,9293
67344,336,5297,123,4526,74108
67792,9,71,103,68,1184
19212,5954,176582,1225,124700,900561
44086,22,473,750,398,28657
61973,143,1761,279,1345,12107
48829,11,633,684,497,13455
50112,96,933,648,761,10293
10412,12,219,1349,135,5091
25725,34,1171,1106,738,8064
7237,41,1674,1371,1130,27042
