Mod,likes,downloads,time,unique_dl,views,dl_dif
8597,3,67,3243,57,3023,10
22049,1,65,2498,52,1993,13
1608,31,832,3584,736,22218,96
1530,17,453,3601,293,5317,160
43668,2,34,166,21,1215,13
6011,8,286,3394,238,2726,48
42534,1,72,909,39,2081,33
19465,109,2205,2642,1904,8623,301
43221,19,195,471,172,3873,23
27062,2,340,2267,282,3749,58
26553,2,99,2288,86,2444,13
5543,31,799,3418,727,19850,72
42342,230,3184,1070,2527,21974,657
43139,33,462,523,343,3342,119
43360,11,125,356,109,2393,16
42193,17,263,1212,229,4299,34
27503,4,139,2239,117,2152,22
1787,15,311,3535,281,8683,30
42104,4,105,1302,86,3905,19
36520,10,195,1779,155,3312,40
43689,7,103,158,75,1169,28
43550,6,200,240,120,4449,80
42608,11,257,846,173,5493,84
33982,94,2082,1921,1409,12261,673
8796,5,182,3230,149,2144,33
42686,26,311,818,217,2054,94
18104,9,348,2702,317,4485,31
30810,8,138,2061,111,3578,27
31814,3,93,2011,81,3141,12
1678,1,58,3566,53,1728,5
20701,4,68,2577,62,1785,6
14435,1572,154159,2891,121625,301635,32534
39437,9,188,1590,150,3254,38
10448,133,5765,3142,5098,38432,667
34013,23,253,1920,201,4073,52
42727,7,89,797,67,1845,22
3648,1,50,3496,43,3807,7
30766,7,109,2063,92,1852,17
6685,10,164,3367,139,2762,25
26654,18,407,2284,347,3029,60
12816,74,2007,3015,1706,13646,301
42084,12,297,1304,266,5176,31
8620,9,389,3241,342,5660,47
35815,2,155,1821,137,6411,18
7390,3,66,3330,52,1910,14
32912,13,190,1961,164,2719,26
42270,411,5949,1133,5138,34788,811
3677,0,341,3495,104,2377,237
42505,16,237,929,203,3264,34
1607,5,186,3584,148,3880,38
25275,11,456,2346,369,4039,87
9029,3,65,3218,55,1630,10
33251,17,256,1948,207,6484,49
5762,10,274,3407,239,6602,35
6462,8,665,3377,274,3449,391
42456,31,437,974,344,7905,93
42377,43,1143,1040,879,5796,264
43506,2,50,262,34,1201,16
43727,2,55,141,40,703,15
22051,24,508,2498,429,8696,79
27304,177,3701,2252,3167,20882,534
42855,202,1925,740,1579,17927,346
1690,9,266,3564,212,11434,54
8348,0,44,3258,39,2162,5
43077,238,2448,614,2175,21137,273
18689,3,117,2676,99,2455,18
3941,4,347,3489,310,8442,37
37737,9,206,1703,186,4673,20
41360,27,348,1422,268,4324,80
22024,33,721,2499,542,7601,179
42509,2054,39974,926,33197,209604,6777
1371,2,145,3687,90,7568,55
42448,304,5211,980,4118,35529,1093
40967,103,1397,1475,1187,11587,210
11151,2,85,3102,74,4503,11
38827,2,65,1628,45,2073,20
42262,2507,43510,1138,36616,170961,6894
42433,22,456,1001,355,6441,101
1456,9,9097,3625,4443,3338,4654
12175,1,290,3051,155,2232,135
43762,135,1921,121,1642,11227,279
41650,443,8457,1379,7121,43916,1336
43602,58,732,203,560,7661,172
42355,15,206,1049,180,3338,26
41222,26,287,1444,250,7388,37
38080,10,244,1680,213,4445,31
43541,57,816,244,663,3565,153
37885,31,941,1692,824,6718,117
20134,16,264,2607,235,2353,29
35400,357,6022,1853,4963,23304,1059
22932,45,1170,2453,1028,16692,142
33432,205,2908,1941,2443,32569,465
1220,3,124,3766,107,5364,17
33370,41,698,1943,584,5442,114
43217,6,56,472,44,1576,12
40636,5,179,1505,155,4411,24
21156,277,10589,2548,9125,42233,1464
43761,2,30,121,14,709,16
8848,9,251,3227,235,4999,16
42080,833,15769,1305,12647,77735,3122
1271,2,126,3748,110,3590,16
28254,85,2231,2196,1894,49559,337
42445,5,118,985,98,5089,20
37860,30,441,1694,360,4383,81
26243,2,82,2302,67,2294,15
43792,4,28,100,20,1794,8
947,4,98,3853,85,2992,13
574,4,234,4313,194,7291,40
4022,0,73,3485,57,2814,16
26338,18,534,2298,470,5379,64
1695,8,205,3564,170,4449,35
9125,9,131,3212,90,1723,41
41730,67,1371,1367,935,14004,436
24097,2,62,2398,51,1322,11
31813,448,10082,2011,8255,75998,1827
43456,0,13,300,11,749,2
11170,3,353,3101,201,6618,152
28061,396,14562,2207,11516,42010,3046
42499,18,251,931,202,2890,49
42146,109,2216,1261,1974,15804,242
23923,10,176,2407,148,3893,28
43507,16,221,260,175,2759,46
42125,295,5246,1294,4157,44755,1089
42147,5,169,1260,137,3870,32
42236,12,190,1171,157,3285,33
36876,24,445,1757,399,5032,46
33050,4,115,1955,90,2565,25
39125,193,3005,1609,2564,18199,441
27222,67,1141,2257,876,7952,265
42292,39,647,1116,482,5020,165
6029,8,151,3394,132,3401,19
22207,11,306,2490,271,4806,35
42385,19,514,1036,387,5320,127
11743,1,189,3072,115,4621,74
43152,169,2282,514,1730,12580,552
42210,3,92,1195,75,4789,17
43646,17,168,173,151,3347,17
6101,34,697,3391,489,7539,208
27307,28,441,2252,360,5128,81
1766,40,694,3540,591,8694,103
38423,351,9080,1655,7550,25963,1530
37804,9,311,1698,263,4494,48
42562,51,610,890,473,5883,137
43433,19,187,307,144,1899,43
6124,153,4283,3391,3740,30724,543
36700,29,518,1769,421,4507,97
1453,145,2925,3627,2547,36580,378
8303,7,264,3262,215,3404,49
42996,61,643,687,476,3957,167
18790,4,96,2672,85,3902,11
42939,32,386,708,286,4370,100
24857,19,414,2364,361,3615,53
42943,2,58,705,38,2339,20
26791,12,209,2277,180,2086,29
43630,5,120,182,63,1568,57
43059,4,50,624,40,2432,10
43346,18,107,366,79,1433,28
25376,2,82,2342,73,2811,9
23108,17,508,2446,424,7052,84
19657,25,485,2633,426,4946,59
43720,12,195,145,161,1974,34
42259,16,139,1147,107,3209,32
12345,29,897,3041,832,14876,65
42159,458,8246,1246,5444,32951,2802
30199,15,233,2095,202,4654,31
21985,59,1997,2501,1767,10222,230
41127,6,111,1456,97,2919,14
11904,47,1467,3065,1292,27062,175
22160,7,184,2492,152,3237,32
1648,8,293,3573,195,4072,98
12831,18,550,3014,476,5534,74
41408,71,1695,1415,1383,16943,312
29388,165,3018,2134,2566,36262,452
43291,138,1916,424,1462,10547,454
41784,229,3855,1355,3262,28794,593
1679,79,1642,3566,1380,21725,262
43243,2,70,462,58,1069,12
38352,67,1534,1659,1250,11515,284
43672,5,50,163,18,919,32
27266,56,1613,2254,1187,8737,426
1663,1,78,3569,70,3082,8
43778,1,22,112,19,678,3
42437,89,1931,997,1526,16599,405
1728,7,268,3554,222,5352,46
27239,32,483,2256,403,8661,80
1071,8,247,3811,217,5203,30
31066,9,181,2051,158,4716,23
6063,3,109,3392,96,2767,13
26306,16,477,2299,409,7767,68
42297,32,374,1111,305,2407,69
42853,480,6356,741,4936,31951,1420
41265,12,175,1436,136,3724,39
43047,2,10,639,8,1382,2
22642,2,106,2469,100,5105,6
1517,11,346,3606,329,7570,17
1442,12,587,3642,500,8100,87
43774,3,50,113,40,750,10
42613,106,1347,843,1045,9311,302
1009,101,2445,3834,2188,36515,257
9791,4,356,3172,205,5649,151
1063,50,1054,3814,931,13096,123
43373,4,56,345,36,1559,20
42476,2,60,951,47,3207,13
41161,23,358,1453,288,4592,70
42230,12,191,1174,154,2650,37
10192,7,323,3153,204,4182,119
43174,14,89,502,72,1491,17
14814,3,300,2864,270,4491,30
28175,17,320,2201,291,4165,29
42752,8,122,797,88,4090,34
12231,8,235,3048,196,3214,39
43108,564,7198,582,5553,21741,1645
42490,74,1076,945,844,5562,232
42422,3,35,1015,22,1276,13
27183,72,4581,2259,4034,19355,547
18825,4,200,2670,182,4984,18
43016,56,1204,671,992,11029,212
43254,56,832,451,543,9022,289
6208,11,393,3388,353,4774,40
28363,7,317,2190,272,5864,45
42905,22,768,729,559,8475,209
21377,147,3297,2536,2756,10858,541
43257,16,93,450,63,1613,30
43656,2,101,130,82,1554,19
21970,132,2582,2502,2191,10986,391
43167,25,272,504,195,3452,77
37330,47,798,1730,702,8419,96
43226,23,219,470,157,3994,62
1677,0,51,3566,42,2024,9
6148,6,141,3390,121,3377,20
42660,2,20,825,15,1492,5
42508,18,276,927,234,4554,42
42103,312,4602,1302,3857,18626,745
42729,44,1548,797,1135,7502,413
43233,44,328,467,241,2364,87
6130,5,153,3391,102,2995,51
24293,6,158,2390,131,2727,27
43424,88,1151,316,938,4736,213
1289,3,113,3741,99,4456,14
40702,36,585,1499,476,6768,109
43130,158,2432,537,1726,17440,706
37672,25,473,1708,407,6384,66
33146,1,57,1951,47,3290,10
30633,2,71,2070,59,2874,12
29091,15,195,2150,167,3074,28
23383,5,363,2432,299,9649,64
38773,94,1372,1631,1117,11623,255
43038,8,112,649,70,2315,42
42170,54,1316,1237,1038,12887,278
31268,12,237,2040,213,4096,24
1662,7,182,3569,164,4048,18
6746,41,825,3365,748,7813,77
42580,46,654,858,517,6421,137
43679,1,17,161,8,465,9
42327,106,2005,1084,1690,10335,315
6052,6,86,3393,70,2018,16
1700,72,1324,3564,1198,19654,126
42798,63,503,766,439,6054,64
9768,16,189,3174,170,3061,19
43515,3,66,256,46,977,20
3899,20,343,3490,285,8356,58
1676,2,50,3566,38,1643,12
36599,6,237,1774,191,3159,46
6190,10,176,3388,158,4303,18
43721,1,21,144,17,444,4
5307,13,645,3430,587,8883,58
13608,11,432,2953,362,11207,70
4930,18,337,3450,291,3876,46
12105,2,45,3055,37,1798,8
1489,67,1119,3616,989,13167,130
42344,107,1409,1063,1091,16874,318
39938,0,30,1560,27,2069,3
38558,81,2498,1645,2187,9898,311
20494,33,1216,2589,1044,13971,172
43179,19,223,500,169,1540,54
22002,577,10971,2500,9575,58280,1396
42393,3,218,1035,177,4462,41
1665,5,207,3568,185,5413,22
42717,66,2641,797,1948,12894,693
37249,408,7197,1735,5944,27241,1253
41239,10,151,1441,142,7682,9
6214,32,669,3388,558,13456,111
40885,31,388,1481,325,7602,63
43430,1,20,311,13,1238,7
42748,4,123,799,82,1767,41
27069,76,1242,2266,1064,14746,178
43505,5,86,262,69,1645,17
43569,0,139,1624,108,3485,31
8517,15,338,3248,314,3819,24
40060,56,922,1552,701,5586,221
27157,1,47,2261,45,3975,2
43669,3,46,165,33,935,13
43710,14,90,147,78,2558,12
1422,256,5851,3644,4940,49400,911
43623,8,47,184,46,1224,1
35796,0,43,1823,35,1986,8
37489,534,11532,1719,9622,43174,1910
6107,13,348,3391,238,5328,110
43448,4,59,300,50,1411,9
42359,135,2033,1048,1457,16788,576
35423,31,622,1851,517,7130,105
31068,3,184,2051,135,3363,49
43645,4,39,175,24,1010,15
12960,38,1024,3006,923,10641,101
8449,114,1900,3253,1495,9718,405
42162,30,325,1244,258,2723,67
998,355,8651,3837,7105,68999,1546
43317,16,180,396,114,2539,66
5304,5,992,3430,433,2170,559
14432,6,122,2891,104,3148,18
43097,40,446,591,333,3249,113
12088,0,141,3056,96,5517,45
42166,14,267,1240,194,3773,73
20491,68,2415,2589,2136,15948,279
42668,22,403,823,322,6636,81
43715,3,32,146,18,705,14
42126,345,7530,1294,5579,24793,1951
42479,13,233,949,188,4195,45
13554,79,1580,2956,1402,21199,178
7968,32,551,3287,482,3739,69
24666,63,1455,2372,1240,20660,215
36945,8755,191878,1754,126802,1014123,65076
42573,194,3913,873,3178,20710,735
26836,279,7102,2275,6085,25049,1017
6704,2,54,3367,46,1978,8
43153,156,2099,514,1562,9427,537
42561,65,852,891,622,9368,230
43480,16,227,281,162,2648,65
38449,10,262,1653,221,4514,41
42226,4694,84479,1176,63494,302347,20985
29469,20,794,2130,611,13745,183
21407,45,1168,2534,977,9047,191
43005,6,184,681,145,3503,39
7096,14,295,3346,268,18195,27
14689,6,280,2874,238,6398,42
10569,42,2139,3135,1791,23778,348
28750,4,130,2167,112,2400,18
34725,162,5175,1890,4383,39109,792
43662,5,40,167,30,923,10
7035,4,86,3349,74,2830,12
42421,4,83,1014,66,3309,17
43315,6,75,398,44,2046,31
43205,27,345,482,234,3196,111
19028,22,883,2663,760,8330,123
42530,8,161,913,114,3248,47
8018,16,473,3284,439,5280,34
42521,217,2688,918,2232,16149,456
39405,35,1022,1592,843,12094,179
1268,5,117,3748,100,3533,17
43020,1,45,667,29,2172,16
42332,120,3008,1076,1992,25264,1016
43521,2,67,253,45,963,22
1445,0,39,3642,30,1921,9
43147,15,541,517,365,5667,176
7716,15,446,3311,376,5083,70
1412,0,64,3647,54,3593,10
39308,15,339,1597,278,7967,61
43595,10,120,207,101,1917,19
1413,5,192,3646,176,8713,16
38528,14,302,1648,243,4749,59
15193,110,1856,2843,1501,11224,355
43597,3,29,206,27,1104,2
2548,6,446,3515,293,4615,153
43101,439,4555,586,3558,20173,997
28547,17,436,2178,358,6461,78
42202,168,2746,1204,2353,17482,393
42098,18,240,1304,201,3486,39
3497,0,78,3499,69,2254,9
24454,6,97,2383,92,2340,5
43458,3,81,301,63,1197,18
4024,8,203,3485,175,5255,28
42512,40,485,924,389,4925,96
26581,14,229,2287,190,3972,39
29019,2,217,2154,181,5968,36
42191,0,0,1216,0,10323,0
16555,14,209,2780,184,3357,25
27314,170,2605,2252,2127,23108,478
1280,1,79,3745,64,3155,15
43354,2,49,359,36,1418,13
43653,7,148,139,122,1965,26
1022,3,104,3827,92,3223,12
43118,65,554,562,440,9428,114
6064,5,113,3392,99,3000,14
34530,2,126,1900,113,2643,13
43209,59,1193,480,664,10116,529
21375,40,779,2536,688,4732,91
1476,3,101,3617,75,4044,26
25731,4,212,2325,186,4160,26
13028,34,491,3002,405,5402,86
28891,26,384,2160,314,3749,70
41030,0,0,1470,0,2220,0
6050,25,559,3393,442,5269,117
15529,0,120,2828,97,3696,23
17976,5,94,2708,84,4059,10
1470,5,119,3618,109,2878,10
6163,2,3439,3389,1320,4540,2119
42700,10,180,814,129,7101,51
11194,96,1624,3100,1283,9543,341
42908,11,164,729,114,2221,50
43439,29,368,304,313,3878,55
42341,45,814,1071,584,26678,230
7204,3,129,3340,109,3035,20
37538,28,484,1716,400,4646,84
32210,174,3401,1991,2943,15273,458
572,0,34,4317,24,3086,10
43183,35,262,499,201,3121,61
41799,37,662,1352,544,14864,118
1222,4,116,3765,105,3922,11
42322,12,327,1088,263,3137,64
43405,12,169,324,113,2106,56
3611,143,1934,3496,1652,15451,282
18663,7,144,2677,116,2584,28
43055,50,550,630,387,3697,163
43011,3,39,674,28,1510,11
9337,1,62,3198,54,3394,8
43481,40,377,281,290,2976,87
37400,427,12192,1725,10558,33465,1634
19604,1038,27636,2636,21032,208892,6604
8528,5,54,3246,51,2286,3
43780,0,10,110,7,666,3
34489,3,122,1902,112,4951,10
18971,1,126,2665,115,2413,11
4788,4,215,3457,120,2141,95
40196,132,5085,1544,4255,46633,830
43639,3,58,179,43,1573,15
32981,8,186,1958,159,5220,27
22441,15,172,2479,133,2329,39
32506,100,2284,1978,1576,17074,708
11990,5,74,3060,53,2293,21
42592,18,242,848,175,5412,67
27390,18,289,2246,239,2988,50
1430,152,2557,3644,2054,30000,503
30554,1,64,2074,56,9996,8
6123,15,546,3391,492,15050,54
43622,8,99,184,65,1167,34
42648,13,113,831,83,3409,30
23089,4,108,2447,97,3066,11
43794,1,35,97,33,703,2
15626,12,438,2823,387,4562,51
18982,61,1390,2665,1106,9448,284
37660,13,237,1709,187,3699,50
38171,28,382,1673,263,5356,119
43319,63,537,394,466,4802,71
29407,4,328,2134,279,4469,49
42197,4,42,1209,37,3074,5
35580,72,1421,1840,1155,11067,266
25650,79,2251,2328,1920,9957,331
41337,466,8863,1425,6562,50765,2301
37435,39,472,1723,371,7799,101
6673,12,2095,3368,963,2572,1132
6309,3,621,3383,263,1724,358
16176,18,393,2799,315,5169,78
23981,585,12967,2404,11094,50419,1873
42523,211,2477,918,2036,14294,441
27550,4,56,2236,51,1488,5
42380,33,536,1039,441,6276,95
9495,15,482,3187,444,12570,38
42179,54,779,1230,507,7068,272
14887,138,2550,2860,1920,16073,630
40054,2,63,1552,49,1498,14
15456,20,791,2832,710,12197,81
42237,5,150,1171,127,3242,23
26730,2,67,2280,62,3672,5
19717,64,1996,2630,1711,16669,285
16327,14,558,2791,491,7031,67
10059,65,2794,3159,2238,46008,556
14458,157,3437,2889,2856,28267,581
23822,5,226,2412,182,7999,44
31655,18,389,2019,316,2361,73
42108,10,296,1299,253,4989,43
42110,2,51,1299,44,1565,7
42253,4,66,1161,50,2492,16
42383,2,104,1038,91,3212,13
3347,25,818,3502,602,12698,216
43591,20,349,209,308,4725,41
42650,1,47,829,30,1754,17
43382,12,142,338,128,3107,14
14949,24,628,2857,515,6179,113
13779,4,218,2940,194,4161,24
1735,4,126,3552,108,3514,18
43757,4,64,130,54,1877,10
43192,50,590,495,446,5679,144
7127,15,229,3344,183,2558,46
969,27,767,3847,690,9142,77
42519,3,73,918,61,3033,12
43681,5,94,160,66,1649,28
41626,222,4942,1384,4092,40363,850
42330,48,670,1078,515,9781,155
39318,4,114,1596,96,3901,18
28807,41,1105,2164,946,6293,159
20500,18,599,2588,520,6991,79
42293,6,153,1116,120,2310,33
1013,0,7,3832,6,1890,1
2257,37,878,3520,722,13167,156
43374,27,368,343,236,3370,132
35793,0,52,1823,42,1843,10
6046,13,183,3393,165,2734,18
21677,5,140,2518,135,2858,5
39337,9,217,1596,197,8131,20
43583,2,59,215,40,1207,19
14678,2,87,2874,75,2964,12
43296,22,524,419,378,7959,146
42133,7,96,1287,78,3637,18
39450,6,192,1590,167,3836,25
42658,133,2203,826,1522,15466,681
43649,11,205,130,174,2754,31
42172,79,1034,1235,881,13876,153
42272,9,259,1132,198,4903,61
1014,75,1228,3832,997,10479,231
43321,0,33,391,23,1187,10
1214,4,161,3766,138,4897,23
1624,4,213,3581,168,5292,45
955,11,14093,3851,4516,8342,9577
43450,1,37,301,22,1377,15
12735,12,203,3019,136,2806,67
43129,95,1321,537,931,15102,390
29695,3,160,2119,138,3589,22
42579,31,486,861,398,5996,88
23770,6,117,2414,105,3627,12
5001,8,482,3447,271,3345,211
42477,8,183,951,131,7701,52
15341,3,96,2836,76,2177,20
1480,0,21,3617,17,1619,4
1694,31,703,3564,547,7149,156
42865,1,31,736,29,1797,2
1137,14,533,3794,453,13801,80
43030,464,7102,656,6047,33178,1055
18656,1,242,2677,222,3645,20
25680,1,71,2327,61,1428,10
580,33,595,4365,518,16699,77
43054,17,260,634,123,4268,137
22382,4,186,2482,171,3015,15
43691,8,50,158,40,1315,10
3874,122,1995,3490,1570,13431,425
31920,6,126,2007,109,2715,17
7282,2,129,3336,119,4071,10
1639,4,92,3576,78,1878,14
43772,0,24,113,14,620,10
10444,171,3608,3142,3247,37431,361
8479,55,2657,3250,1536,10694,1121
42160,55,585,1245,518,6442,67
43561,13,139,234,103,2268,36
1054,4,144,3815,131,5809,13
1686,4,103,3565,85,2814,18
43477,16,292,282,207,2607,85
1033,41,780,3823,646,9622,134
22541,155,4289,2473,3800,39386,489
34851,37,836,1881,682,9228,154
1627,24,459,3580,328,3860,131
5724,10,187,3408,156,8808,31
23651,5,120,2419,104,2315,16
19710,7,192,2630,171,3988,21
42998,24,375,687,290,5860,85
23197,56,978,2442,807,6003,171
33917,10,196,1923,165,2653,31
33217,4,48,1949,41,2252,7
43357,13,109,359,75,2372,34
1498,14,240,3615,208,5515,32
42313,776,12755,1098,10556,70994,2199
34296,3,132,1911,106,3386,26
1635,6,385,3578,301,6217,84
1459,9,114,3623,96,2920,18
42174,20,364,1235,295,3426,69
42851,121,1673,742,1347,8904,326
43686,0,11,159,10,468,1
43708,0,12,151,9,490,3
9748,0,27,3175,24,1487,3
13218,32,736,2982,647,5966,89
42568,18,242,885,170,2594,72
43189,20,239,497,165,3650,74
43275,98,1365,434,1047,11412,318
43485,2,37,278,28,1144,9
7193,2,147,3341,142,5782,5
43558,7,70,235,53,1044,17
11905,38,978,3065,873,15118,105
1553,18,746,3593,462,8399,284
12419,39,1250,3036,1155,10683,95
28284,2,124,2195,111,2965,13
42150,4,126,1259,100,3367,26
24391,10,313,2385,224,4033,89
6333,5,116,3382,102,2394,14
6013,12,305,3394,257,3077,48
14955,219,4164,2856,3313,23198,851
34522,37,673,1900,525,6126,148
42102,16,216,1302,182,2655,34
16991,10,344,2757,312,7480,32
1135,54,1394,3795,1152,15815,242
43784,1,30,107,11,699,19
22047,4,184,2498,154,3610,30
7826,28,837,3302,741,12935,96
1199,6,192,3768,157,5391,35
35180,11,174,1864,156,4602,18
42721,80,4703,797,3102,22162,1601
43284,18,142,429,110,2023,32
42279,12,128,1125,94,3141,34
31045,26,547,2052,480,7166,67
43572,3,139,226,104,1643,35
1605,6,96,3584,80,3373,16
12378,5,291,3039,152,3331,139
1633,15,263,3578,215,20703,48
25085,111,1868,2354,1587,13843,281
43248,63,937,457,671,11661,266
3881,194,3413,3490,2891,32985,522
8844,15,781,3227,471,12490,310
43501,19,437,264,299,5523,138
1568,10,202,3590,176,6522,26
42343,440,5994,1066,5056,32957,938
28744,288,8780,2167,7579,31376,1201
42506,20,220,929,196,5665,24
42555,379,5778,899,4798,24507,980
1535,1,42,3598,36,2095,6
23745,17,254,2415,219,4888,35
6212,81,2133,3388,1711,18939,422
43278,17,198,431,156,2206,42
34863,125,2992,1881,2541,13739,451
42945,98,1289,703,1035,15311,254
43555,66,661,236,492,5055,169
22928,3,82,2453,70,3439,12
30210,7,321,2094,272,5677,49
34621,15,257,1895,201,4300,56
9057,1,442,3216,148,3145,294
42507,34,345,929,291,6947,54
1218,1,77,3766,64,3717,13
43293,34,363,421,306,4325,57
14215,13,249,2908,225,6322,24
8918,11,167,3224,149,2773,18
42586,182,1953,850,1600,12134,353
43063,3,77,624,56,3132,21
42248,26,459,1163,408,4369,51
541,11,258,4304,221,6154,37
42571,31,520,878,450,7993,70
40529,22,339,1514,273,4491,66
14889,46,673,2860,551,7503,122
41778,41,686,1358,572,12266,114
1246,97,2263,3756,1868,10615,395
43072,378,6047,614,4834,26162,1213
42744,109,1317,800,949,11193,368
37899,22,881,1691,754,9937,127
958,42,754,3850,642,19585,112
42280,3,248,1125,204,4028,44
42107,7,117,1300,94,2519,23
24341,10,84,2388,68,2450,16
1426,169,3823,3644,3360,29278,463
21670,27,579,2519,514,4908,65
42664,100,1033,824,734,8214,299
37871,20,420,1692,368,5474,52
34186,10,146,1915,124,3132,22
28258,2,67,2196,59,2038,8
43542,3,63,243,36,1409,27
12547,287,6504,3031,5351,59308,1153
43240,42,507,463,407,7042,100
8352,5,77,3258,68,2855,9
42567,57,881,886,707,23087,174
42504,135,1846,930,1389,19239,457
39573,3,126,1582,113,4395,13
1592,8,208,3586,184,5172,24
1207,47,779,3766,714,6313,65
42654,34,405,827,325,11769,80
5155,57,2302,3438,1450,11878,852
3877,8,152,3490,121,4981,31
43186,14,166,498,120,2005,46
39957,50,649,1558,523,9565,126
43090,42,661,601,451,5843,210
25542,1,71,2334,60,4102,11
28868,7,138,2161,118,5004,20
8890,3,100,3225,91,7108,9
37854,131,1668,1694,1468,15573,200
3612,55,883,3496,733,11227,150
42339,33,390,1072,323,7405,67
42564,42,642,889,507,5415,135
43497,6,50,269,36,1285,14
22610,0,71,2470,59,2478,12
14162,2,128,2912,105,2462,23
43629,2,58,182,53,998,5
43420,129,2097,316,1676,9845,421
16829,8,273,2765,234,3188,39
43338,12,148,372,94,1883,54
42510,3,42,925,31,2293,11
19638,15,165,2634,134,2396,31
39430,7,88,1591,71,7271,17
43594,7,47,207,38,889,9
43029,2,7,656,7,5935,0
1369,6,215,3690,178,5594,37
43785,2,53,107,39,1513,14
30387,17,550,2084,436,6296,114
8894,24,495,3225,424,4983,71
42405,335,7209,1029,6151,28857,1058
43204,36,425,485,303,5081,122
6206,14,629,3388,528,6706,101
28479,41,746,2184,647,15052,99
1488,29,475,3616,415,6037,60
38967,5,168,1619,141,3589,27
35089,3,68,1869,60,2822,8
43087,525,6535,604,5168,31459,1367
2680,5,131,3514,119,5175,12
43650,13,183,151,156,2575,27
43343,5,77,370,55,1787,22
42468,26,384,958,320,2780,64
42244,49,947,1165,664,15325,283
41589,1280,27662,1389,21895,164033,5767
6363,8,182,3381,160,3671,22
26513,57,1078,2289,870,12816,208
7143,4,68,3343,43,1616,25
43115,12,141,567,102,3870,39
42143,9,133,1267,113,3492,20
42132,12,314,1287,273,4581,41
43576,30,336,220,238,3929,98
43573,13,139,224,104,1156,35
42266,30,390,1135,324,3722,66
43229,11,164,469,114,2805,50
34167,3,158,1915,148,3501,10
21265,0,78,2541,70,2466,8
43369,11,143,349,125,3205,18
18155,0,19,2700,17,2383,2
7272,15,1052,3337,418,3479,634
42517,17,175,920,150,4084,25
12830,9,246,3014,221,3494,25
43675,8,113,162,103,1840,10
42619,29,446,841,312,4827,134
32427,484,15019,1982,11952,42312,3067
43482,7,86,280,62,1398,24
42929,7,86,718,77,2052,9
26325,27,1161,2299,1020,10279,141
36621,20,365,1773,294,6256,71
3917,24,709,3489,647,13395,62
25468,100,4568,2338,3928,21105,640
23606,756,37353,2422,31747,151637,5606
29464,585,17558,2130,14022,45875,3536
2084,6,411,3523,259,3694,152
1599,2,68,3584,58,3060,10
43676,5,70,162,46,896,24
42450,113,1916,977,1685,13252,231
42467,60,906,960,716,10100,190
1765,0,0,3540,0,4815,0
1621,25,514,3582,465,10871,49
23035,52,1017,2450,829,14169,188
29570,21,389,2126,333,3243,56
42399,2729,45388,1032,37074,212273,8314
42306,91,5097,1106,3819,14773,1278
42919,77,1088,727,770,7834,318
1574,24,624,3589,539,8692,85
31635,727,17644,2020,13273,121298,4371
23365,12,121,2433,96,2154,25
11662,30,468,3076,381,6160,87
1526,6,142,3604,123,3483,19
29862,5,62,2111,46,2194,16
43024,13,174,660,119,3975,55
43432,4,68,310,42,1793,26
42559,11,154,894,117,5909,37
42161,226,3215,1244,2768,32676,447
15459,10,195,2832,159,7535,36
28916,598,17089,2160,13670,50345,3419
43116,31,257,566,197,3222,60
33285,13,462,1946,357,9950,105
42409,3,39,1027,36,2363,3
6102,28,812,3391,600,8837,212
23183,56,1293,2443,1042,17666,251
32579,5,245,1975,178,7138,67
37803,10,218,1698,178,3786,40
42114,2,64,1298,56,1556,8
32872,1,54,1962,47,3144,7
43423,166,2804,316,2222,12024,582
42867,3,140,736,82,2010,58
42861,22,157,737,133,3632,24
29965,31,509,2106,460,4152,49
1745,133,3650,3549,3192,48103,458
43489,9,92,275,79,2657,13
26260,1482,34062,2301,23848,149370,10214
42145,3817,78056,1264,61214,505935,16842
43002,19,161,684,115,2423,46
43191,185,2943,495,2180,15709,763
43028,24,275,656,189,3727,86
33873,4,61,1924,49,1950,12
40734,29,381,1496,281,6562,100
27895,41,1512,2217,1321,17908,191
1540,44,637,3595,516,10244,121
42520,201,2388,918,1972,13587,416
43100,334,3409,587,2761,13695,648
35564,27,451,1842,343,16920,108
28885,8,100,2161,80,1526,20
43406,86,907,323,754,6972,153
42325,18,448,1085,396,7054,52
1036,15,238,3821,203,6765,35
43151,61,642,515,450,7250,192
43661,7,101,169,90,1390,11
42392,126,2241,1035,1918,22917,323
39890,41,1012,1563,864,16097,148
41116,2,115,1457,100,4275,15
43504,2,33,263,27,1261,6
28693,4,243,2170,215,10543,28
43601,1,16,205,7,1778,9
43499,6,67,265,43,908,24
38056,20,553,1682,439,10450,114
43586,10,125,212,88,1868,37
24867,10,232,2364,197,6781,35
14156,6,445,2912,349,7687,96
34364,4,130,1908,108,4481,22
36872,94,1101,1757,970,11092,131
43277,28,294,432,236,3359,58
26883,0,51,2273,45,2920,6
42300,403,5972,1106,4463,48048,1509
25740,2,80,2324,67,3051,13
21372,48,1059,2536,882,9384,177
42480,139,1933,948,1707,19816,226
31051,1042,32201,2052,26547,111717,5654
14890,9,208,2860,168,3800,40
1266,14,256,3748,226,7454,30
7206,6,159,3340,132,2640,27
42932,35,341,716,288,8203,53
36373,38,722,1786,619,6722,103
43410,35,493,321,432,3859,61
37000,17,278,1750,248,5345,30
40894,2,137,1480,125,3900,12
