Mod,likes,downloads,time,unique_dl,views,dl_dif
60851,6,62,340,50,1470,12
18619,0,0,1259,0,11708,0
4017,21,278,1435,198,9213,80
10151,53,1940,1374,1071,13593,869
65862,25,431,193,330,9620,101
21127,111,2902,1214,2043,25728,859
17808,232,3777,1273,2509,26242,1268
52350,695,18500,609,14552,90566,3948
38866,4,104,849,84,8168,20
51804,27,425,626,259,8007,166
49584,19,320,685,235,8404,85
33122,178,5721,987,4119,96985,1602
25027,126,3072,1143,2006,25544,1066
5664,62,2608,1414,1583,16775,1025
36835,319,9349,902,7185,52778,2164
37511,0,56,882,39,3495,17
31432,485,5742,1014,4906,64196,836
29649,1804,55508,1048,33631,258720,21877
19856,68,2071,1237,1525,20196,546
30318,56,1750,1034,1143,26655,607
9788,26,751,1376,531,22313,220
9821,170,11047,1376,6909,42005,4138
21787,643,13714,1203,9916,34007,3798
67204,81,1348,151,1145,14741,203
64643,24,363,225,317,8713,46
61073,9,90,331,82,9595,8
64289,34,380,235,299,6943,81
28186,4,59,1075,40,5705,19
34733,303,5319,953,3751,29465,1568
54202,21,329,551,270,14462,59
17242,68,2501,1284,1735,17928,766
25463,21,331,1135,280,19083,51
20339,13,632,1228,457,14591,175
13933,364,9343,1333,6244,63726,3099
16507,30,1615,1296,1292,27340,323
30806,7,494,1024,308,11361,186
25227,32,1621,1140,1332,44147,289
40937,583,7562,820,5339,28087,2223
5887,165,7305,1412,5220,53755,2085
68465,22,425,110,333,6699,92
62800,2286,26761,277,19606,67686,7155
18857,2,109,1254,74,4395,35
68117,38,390,122,301,2629,89
28003,4,305,1078,194,9762,111
30307,17,316,1034,231,4958,85
51437,373,6290,637,4949,49530,1341
2512,32,1007,1450,669,24344,338
67299,20,280,147,204,8183,76
30804,701,10985,1024,8238,32670,2747
15050,545,18040,1318,12618,128737,5422
1454,30,1561,1458,1047,13608,514
51761,6,42,628,37,4179,5
60183,25,338,365,244,8061,94
30531,4,127,1029,74,5694,53
1538,653,16208,1458,10506,58572,5702
27661,96,1518,1086,769,18198,749
22921,500,9098,1186,5953,31808,3145
45129,14,137,762,105,4393,32
25480,170,2265,1134,1533,23956,732
36523,4,206,907,149,20170,57
51067,39,471,647,396,12209,75
15627,146,3996,1310,2776,37042,1220
64835,259,5678,219,4678,42041,1000
