Tag_Tuple,Tag1_Count,Tag2_Count,Co-Occurency_Count,P1,P2,P12,P1*P2-P12,|d|/std1,|d|/std2
"('Not Lore-Friendly', 'French')",76,41,1,0.009626,0.005193,0.000127,-7.7012182e-05,0.07008304319374485,0.09520437758718127
"('Leveled Lists', 'Dawnguard')",21,33,2,0.00266,0.00418,0.000253,-0.0002418812,0.41726863834315325,0.33311916453610546
"('New models', 'Sexy/Skimpy')",100,103,15,0.012666,0.013046,0.0019,-0.001734759364,1.3783627231311613,1.3584015384247003
"('Quests', ""Modder's Resource"")",25,68,2,0.003167,0.008613,0.000253,-0.000225722629,0.35695702381446415,0.21704627340005023
"('Translation', 'Czech')",110,8,1,0.013933,0.001013,0.000127,-0.000112885871,0.08557366339173271,0.3153051137541616
"('Cheating', 'Magic - Potions')",50,14,2,0.006333,0.001773,0.000253,-0.00024177159100000002,0.27080467538152636,0.5106370371679432
"('English', 'Magic - Potions')",459,14,10,0.058138,0.001773,0.001267,-0.0011639213259999998,0.44195292376355005,2.458276156214001
"('Companions', 'Related to horses')",85,16,4,0.010766,0.002027,0.000507,-0.00048517731799999997,0.41773402592617986,0.9584959594037394
"('Audio - Music', 'User Interface')",26,39,1,0.003293,0.00494,0.000127,-0.00011073258,0.17174016129795794,0.1403341528352337
"('NPCs', 'Tutorials for Players')",115,18,1,0.014566,0.00228,0.000127,-9.378952e-05,0.06955789911226809,0.17472643576972144
"('Body models', 'New models')",31,100,12,0.003927,0.012666,0.00152,-0.001470260618,2.0887879671707723,1.1682037700411478
"('Gameplay Effects/Changes', 'Environment - Other')",168,62,17,0.021279,0.007853,0.002153,-0.001985896013,1.2227213917474542,1.999064286808858
"('Faction: College of Winterhold', 'French')",8,41,1,0.001013,0.005193,0.000127,-0.000121739491,0.34003444114036846,0.15049739102880186
"('Environment - Water', 'Magic - Potions')",10,14,1,0.001267,0.001773,0.000127,-0.000124753609,0.31161343801549707,0.26348758765362157
"('Unbalanced', 'NPCs')",32,115,2,0.004053,0.014566,0.000253,-0.00019396400200000002,0.2712631418798403,0.14385113051573103
"('German', 'Tutorials for Modders')",57,12,2,0.00722,0.00152,0.000253,-0.00024202560000000003,0.2540049990836934,0.5520086631666808
"('Audio - Voices', 'Other languages')",22,30,2,0.002787,0.0038,0.000253,-0.00024240940000000002,0.40856680055553973,0.35007448354818854
"('Unrealistic', 'Creatures')",57,46,2,0.00722,0.005826,0.000253,-0.00021093628000000002,0.2213768692572922,0.24626965905787915
"('Races - New', 'Weapons')",22,176,4,0.002787,0.022293,0.000507,-0.00044486940899999996,0.749801249869699,0.26774414951176484
"('Companion Friendly', 'Official')",137,11,3,0.017353,0.001393,0.00038,-0.000355827271,0.24211920950811794,0.8477004930996329
"('Performance Optimization', 'Utilities for Modders')",33,26,5,0.00418,0.003293,0.000633,-0.00061923526,0.85281176239616,0.9603999422191999
"('Video', 'Armor - Shields')",11,74,1,0.001393,0.009373,0.000127,-0.000113943411,0.27145161026782044,0.10506810383767848
"('Not Lore-Friendly', 'Clothing - Female')",76,86,11,0.009626,0.010893,0.001393,-0.0012881439819999998,1.17224376697012,1.102668800408233
"('Performance Optimization', 'NPC Vendors')",33,33,1,0.00418,0.00418,0.000127,-0.0001095276,0.1508415809316505,0.1508415809316505
"('Companions', 'Birthsigns')",85,3,1,0.010766,0.00038,0.000127,-0.00012290892,0.10582365677250966,0.5603381643376558
"('Replacer', 'Quests')",255,25,1,0.032299,0.003167,0.000127,-2.4709066999999986e-05,0.0124184467960838,0.03907483736401185
"('Russian', 'NPCs')",28,115,4,0.003547,0.014566,0.000507,-0.000455334398,0.6805303892905985,0.3376934237261191
"('Companions', 'Sexy/Skimpy')",85,103,3,0.010766,0.013046,0.00038,-0.00023954676400000002,0.20624796422018332,0.1875768475415237
"('For female characters', 'Environment - Other')",209,62,2,0.026472,0.007853,0.000253,-4.5115384000000015e-05,0.024970838442674368,0.045414539507445895
"('Environment - Sky', 'Tutorials for Players')",21,18,1,0.00266,0.00228,0.000127,-0.0001209352,0.20862500364541312,0.22529784196676148
"('Scripted Events', 'Locations - Buildings')",23,55,4,0.002913,0.006966,0.000507,-0.00048670804199999997,0.8024312251747658,0.5199610297783963
"('Related to vampires', 'Clothing - Female')",23,86,6,0.002913,0.010893,0.00076,-0.0007282686910000001,1.2006901212771681,0.6234079226400052
"('Audio - Voices', 'Translation')",22,110,1,0.002787,0.013933,0.000127,-8.8168729e-05,0.14860321223755527,0.0668367180966598
"('Official', 'Environment - Other')",11,62,2,0.001393,0.007853,0.000253,-0.00024206077100000003,0.5766703444626573,0.2436658512710944
"('New textures', 'Italian')",340,29,6,0.043065,0.003673,0.00076,-0.0006018222550000001,0.263415220448023,0.8839605771733544
"('Official', 'Humor, Joke or Just for Fun')",11,58,2,0.001393,0.007346,0.000253,-0.00024276702200000004,0.5783528723905185,0.25260465390501957
"('Saved games', 'Polish')",98,23,1,0.012413,0.002913,0.000127,-9.0840931e-05,0.07290068074024851,0.14976863595433743
"('Companion Friendly', 'Items - Leveled')",137,15,2,0.017353,0.0019,0.000253,-0.00022002930000000002,0.14971679948787436,0.44894460398934066
"('Gameplay Effects/Changes', 'Clothing - Male')",168,47,8,0.021279,0.005953,0.001013,-0.000886326113,0.5457133159718325,1.023760127719759
"('Not Safe For Work', 'NPC Vendors')",39,33,1,0.00494,0.00418,0.000127,-0.0001063508,0.13478101405520734,0.14646648703473625
"('Locations - Dungeons', 'Magic - Spells')",29,80,6,0.003673,0.010133,0.00076,-0.000722781491,1.0616263168177082,0.6412474416241073
"('Hair', 'Sexy/Skimpy')",13,103,3,0.001647,0.013046,0.00038,-0.000358513238,0.7855835854934471,0.28073342283156033
"('Clothing - Male', 'Dragonborn')",47,41,4,0.005953,0.005193,0.000507,-0.00047608607099999996,0.5499081316727021,0.5885494591944114
"('For female characters', 'Audio - Music')",209,26,1,0.026472,0.003293,0.000127,-3.9827704e-05,0.022044169282182224,0.06177058557731902
"('Animation - New', 'Classes component')",7,4,1,0.000887,0.000507,0.000127,-0.000126550291,0.3777201039027444,0.4995113458815005
"('Guilds / Factions', 'Nudity')",20,64,1,0.002533,0.008106,0.000127,-0.000106467502,0.1882028815469937,0.10550115164433871
"('Poses', 'Nudity')",5,64,1,0.000633,0.008106,0.000127,-0.000121868902,0.43053117871991053,0.12076276111588541
"('Replacer', 'Non-Playable Resource')",255,18,3,0.032299,0.00228,0.00038,-0.00030635828000000003,0.15397157653584193,0.5707342391020057
"('Official', 'Weapons')",11,176,4,0.001393,0.022293,0.000507,-0.000475945851,1.133863437300803,0.28644747090184425
"('Clothing - Male', 'Locations - Player-Owned')",47,51,3,0.005953,0.00646,0.00038,-0.00034154362000000005,0.3945034845577983,0.37880291038792624
"('Audio - Sound FX', 'Locations - Player-Owned')",40,51,1,0.005066,0.00646,0.000127,-9.427364e-05,0.11798766711909701,0.10455803333367379
"('Races - New', 'English')",22,459,13,0.002787,0.058138,0.001647,-0.001484969394,2.502828661881423,0.5638581841550407
"('Performance Optimization', 'Humor, Joke or Just for Fun')",33,58,1,0.00418,0.007346,0.000127,-9.629372e-05,0.13261586082950502,0.10019582401858049
"('Polish', ""Modder's Resource"")",23,68,4,0.002913,0.008613,0.000507,-0.000481910331,0.794521281669529,0.4633865993849234
"('Unbalanced', 'Saved games')",32,98,1,0.004053,0.012413,0.000127,-7.669011099999999e-05,0.10725289355997975,0.06154451783354378
"('Fair and balanced', 'Locations - Dungeons')",292,29,12,0.036985,0.003673,0.00152,-0.0013841540950000001,0.6516751666521102,2.0330548472539656
"('New models', 'Locations - Dungeons')",100,29,6,0.012666,0.003673,0.00076,-0.000713477782,0.566897748990102,1.04796096644363
"('For female characters', 'Saved games')",209,98,6,0.026472,0.012413,0.00076,-0.00043140306400000003,0.23877656044817677,0.34620491768219547
"('Animation - New', 'Items - Furniture')",7,19,1,0.000887,0.002407,0.000127,-0.000124864991,0.37268991640908394,0.22641334225135334
"('Creatures', ""Modder's Resource"")",46,68,3,0.005826,0.008613,0.00038,-0.00032982066200000005,0.3850680498441709,0.31714297274748454
"('Birthsigns', 'Utilities for Modders')",3,26,1,0.00038,0.003293,0.000127,-0.00012574866,0.5732844557768468,0.1950292782070288
"('Hair', 'Magic - Potions')",13,14,1,0.001647,0.001773,0.000127,-0.000124079869,0.2718870547719558,0.2620646057557131
"('Lore-Friendly', 'English')",322,459,191,0.040785,0.058138,0.024193,-0.021821841669999998,9.803005661844693,8.285978195026019
"('Environment - Sky', 'Plants / Foliage')",21,15,1,0.00266,0.0019,0.000127,-0.000121946,0.21036873213542087,0.2488168561100005
"('Saved games', 'Utilities for Players')",98,63,4,0.012413,0.00798,0.000507,-0.00040794426,0.32737901219965404,0.40739456819620634
"('Audio - Sound FX', 'Locations - Dungeons')",40,29,2,0.005066,0.003673,0.000253,-0.00023439258200000002,0.29335277539089033,0.34427740142290486
"('Animation - New', 'Lore-Friendly')",7,322,2,0.000887,0.040785,0.000253,-0.00021682370500000002,0.6471630506260789,0.09740351157708424
"('Locations - World Map', 'NPC Trainers')",34,8,2,0.004307,0.001013,0.000253,-0.00024863700900000003,0.33735851560836394,0.6944759314142999
"('Performance Optimization', 'Clothing')",33,85,3,0.00418,0.010766,0.00038,-0.00033499812000000004,0.46135993146869625,0.28843086466235324
"('Official', 'Plants / Foliage')",11,15,1,0.001393,0.0019,0.000127,-0.0001243533,0.2962514745773001,0.2537286762411537
"('Audio - Sound FX', 'Locations - World Map')",40,34,2,0.005066,0.004307,0.000253,-0.00023118073800000002,0.28933300930664374,0.3136732979639652
"('Races - New', 'Humor, Joke or Just for Fun')",22,58,1,0.002787,0.007346,0.000127,-0.00010652669799999999,0.1795444903357964,0.1108434723062778
"('Locations - Dungeons', 'Plants / Foliage')",29,15,2,0.003673,0.0019,0.000253,-0.0002460213,0.36135774065872484,0.5019783051686424
"('Companion Friendly', 'Related to Movies/TV/Other Games')",137,64,8,0.017353,0.008106,0.001013,-0.000872336582,0.5935729520260786,0.8644188347960499
"('Companion Friendly', 'Solstheim')",137,10,2,0.017353,0.001267,0.000253,-0.00023101374900000003,0.15719106109038725,0.5770333149619672
"('Items - Leveled', 'Utilities for Players')",15,63,1,0.0019,0.00798,0.000127,-0.000111838,0.22819263898471648,0.11168730188268203
"('Lighting', 'New Lands')",38,18,2,0.004813,0.00228,0.000253,-0.00024202636000000003,0.3107266181972628,0.4508862316932583
"('Clothing', 'Locations - Dungeons')",85,29,2,0.010766,0.003673,0.000253,-0.00021345648200000002,0.18378442742020176,0.3135263168858947
"('Performance Optimization', 'New textures')",33,340,10,0.00418,0.043065,0.001267,-0.0010869883,1.4970019759969835,0.47577047922383947
"('Humor, Joke or Just for Fun', 'User Interface')",58,39,3,0.007346,0.00494,0.00038,-0.00034371076,0.3576389282941042,0.43559319510982525
"('Locations - World Map', 'NPC Vendors')",34,33,7,0.004307,0.00418,0.000887,-0.00086899674,1.1790821143400554,1.196783660794635
"('Related to vampires', 'Video')",23,11,1,0.002913,0.001393,0.000127,-0.00012294219099999999,0.20269369814481114,0.2928897373170963
"('Saved games', 'Weapons')",98,176,1,0.012413,0.022293,0.000127,0.000149723009,0.12015408867373184,0.09011062324370188
"('Video', 'Creatures')",11,46,1,0.001393,0.005826,0.000127,-0.000118884382,0.2832226685718114,0.13879839078629178
"('Dragonborn', 'Hearthfire')",41,12,6,0.005193,0.00152,0.00076,-0.00075210664,0.9297729616385394,1.7153944909347774
"('For male characters', 'Humor, Joke or Just for Fun')",180,58,7,0.022799,0.007346,0.000887,-0.0007195185459999999,0.42831985727066113,0.7486755482405384
"('Gameplay Effects/Changes', 'Fair and balanced')",168,292,73,0.021279,0.036985,0.009246,-0.008458996185000001,5.208226171160357,3.9825896325289127
"('Items - Leveled', 'User Interface')",15,39,1,0.0019,0.00494,0.000127,-0.000117614,0.23997790591345022,0.14905514755967192
"('Audio - Voices', 'Czech')",22,8,1,0.002787,0.001013,0.000127,-0.000124176769,0.20929264794869473,0.3468420797778071
"('Lore-Friendly', 'User Interface')",322,39,6,0.040785,0.00494,0.00076,-0.0005585221,0.25090436413955475,0.707828949196846
"('French', 'Books')",41,38,2,0.005193,0.004813,0.000253,-0.00022800609100000001,0.2818668088087832,0.29272663351548717
"('Environment - Other', 'Clothing - Male')",62,47,2,0.007853,0.005953,0.000253,-0.00020625109100000003,0.20761872093725983,0.23823245210479282
"('Companion Friendly', 'Locations - Buildings')",137,55,12,0.017353,0.006966,0.00152,-0.001399119002,0.952016931754584,1.494709958095252
"('Companion Friendly', 'Gameplay Effects/Changes')",137,168,22,0.017353,0.021279,0.002787,-0.002417745513,1.6451314446872707,1.4886122632779175
"('Cheating', 'Russian')",50,28,1,0.006333,0.003547,0.000127,-0.000104536849,0.11709013181309891,0.15623792724129423
"('Environment - Water', 'Other languages')",10,30,1,0.001267,0.0038,0.000127,-0.0001221854,0.3051984858353774,0.17645351542526336
"('For male characters', 'Magic - Enchantments')",180,39,6,0.022799,0.00494,0.00076,-0.00064737294,0.38537253390225795,0.8204318286754864
"('Related to horses', 'Spanish')",16,45,2,0.002027,0.0057,0.000253,-0.0002414461,0.47699078806439843,0.2849706378028984
"('Creatures - Rideable', 'Magic - Enchantments')",5,39,1,0.000633,0.00494,0.000127,-0.00012387298,0.43761106579058134,0.15698730859044238
"('Other languages', 'Books')",30,38,2,0.0038,0.004813,0.000253,-0.00023471060000000002,0.3389562949220842,0.3013342471995632
"('For female characters', 'Quests')",209,25,3,0.026472,0.003167,0.00038,-0.000296163176,0.163922861003806,0.4683514733846172
"('Items - Clutter', 'Items - Ingredients')",46,21,8,0.005826,0.00266,0.001013,-0.00099750284,1.1645919057454988,1.720789593363305
"('Faction: Dark Brotherhood', 'English')",5,459,1,0.000633,0.058138,0.000127,-9.019864599999999e-05,0.3186483897370302,0.03424935554382431
"('Animation - Modified', 'Classes component')",17,4,1,0.002153,0.000507,0.000127,-0.000125908429,0.24136643693973758,0.49697782858211964
"('Environment - Weather', ""Modder's Resource"")",14,68,2,0.001773,0.008613,0.000253,-0.00023772915100000002,0.5020991457804924,0.22859128715494373
"('Animation - New', 'Environment - Water')",7,10,1,0.000887,0.001267,0.000127,-0.000125876171,0.3757080289052802,0.314417408233349
"('Scripted Events', 'German')",23,57,6,0.002913,0.00722,0.00076,-0.0007389681400000001,1.2183302077949187,0.775544412341416
"('Humor, Joke or Just for Fun', 'Items - Clutter')",58,46,3,0.007346,0.005826,0.00038,-0.00033720220400000004,0.3508666265116923,0.393686054445662
"('Performance Optimization', 'Non-Playable Resource')",33,18,2,0.00418,0.00228,0.000253,-0.00024346960000000002,0.33530671148456265,0.4535749348784361
"('Related to Movies/TV/Other Games', 'Environment - Weather')",64,14,2,0.008106,0.001773,0.000253,-0.00023862806200000003,0.23646215871258688,0.5039977032074386
"('Lore-Friendly', 'Czech')",322,8,4,0.040785,0.001013,0.000507,-0.000465684795,0.20919914785634067,1.3007190001754816
"('For female characters', 'Unrealistic')",209,57,14,0.026472,0.00722,0.001773,-0.00158187216,0.875547776437508,1.6601691579375077
"('French', 'Locations - Buildings')",41,55,3,0.005193,0.006966,0.00038,-0.000343825562,0.4250457236593141,0.36731649747767237
"('Related to vampires', 'Items - Clutter')",23,46,1,0.002913,0.005826,0.000127,-0.000110028862,0.18140360733806252,0.1284595060236505
"('Guilds / Factions', 'Items - Clutter')",20,46,2,0.002533,0.005826,0.000253,-0.00023824274200000002,0.421142317700447,0.27815015437531304
"('Scripted Events', 'Items - Clutter')",23,46,4,0.002913,0.005826,0.000507,-0.000490028862,0.8079062316082632,0.5721123022234985
"('Fair and balanced', 'Tutorials for Players')",292,18,4,0.036985,0.00228,0.000507,-0.00042267419999999996,0.19899972172140798,0.7874265318536483
"('Fair and balanced', 'Audio - Music')",292,26,7,0.036985,0.003293,0.000887,-0.000765208395,0.36026863637261336,1.186796272459754
"('Environment - Sky', 'Magic - Potions')",21,14,2,0.00266,0.001773,0.000253,-0.00024828382,0.428313781699597,0.52439128061799
"('Related to horses', 'Clothing - Male')",16,47,1,0.002027,0.005953,0.000127,-0.000114933269,0.2270573455323051,0.1327548589902478
"('English', 'Italian')",459,29,18,0.058138,0.003673,0.00228,-0.002066459126,0.7846558286823334,3.0352290673001208
"('German', 'NPC Vendors')",57,33,5,0.00722,0.00418,0.000633,-0.0006028204,0.632657847556753,0.8302051916946043
"('Related to horses', 'New textures')",16,340,8,0.002027,0.043065,0.001013,-0.000925707245,1.8287884058159278,0.4051783994129745
"('Locations - Dungeons', 'NPC Vendors')",29,33,2,0.003673,0.00418,0.000253,-0.00023764686000000003,0.34905730684392083,0.32728762490771846
"('Companions', 'Items - Leveled')",85,15,1,0.010766,0.0019,0.000127,-0.00010654459999999999,0.09173410018869525,0.21739206212173878
"('Czech', 'Magic - Spells')",8,80,3,0.001013,0.010133,0.00038,-0.000369735271,1.0327193354567885,0.3280269342245041
"('Cheating', 'Items - Clutter')",50,46,2,0.006333,0.005826,0.000253,-0.00021610394200000002,0.24205473281589235,0.25230294246870993
"('Birthsigns', 'New models')",3,100,1,0.00038,0.012666,0.000127,-0.00012218692,0.5570465874964323,0.09708429842042884
"('Leveled Lists', 'Items - Ingredients')",21,21,4,0.00266,0.00266,0.000507,-0.0004999243999999999,0.8624183014741031,0.8624183014741031
"('Official', 'NPCs')",11,115,2,0.001393,0.014566,0.000253,-0.00023270956200000003,0.5543926127472102,0.172586321329463
"('Body models', 'Environment - Weather')",31,14,1,0.003927,0.001773,0.000127,-0.000120037429,0.17053625339321704,0.2535267143682623
"('For female characters', 'Locations - Buildings')",209,55,3,0.026472,0.006966,0.00038,-0.00019559604800000003,0.10826012950778785,0.20895960979141712
"('English', 'NPC Vendors')",459,33,19,0.058138,0.00418,0.002407,-0.0021639831599999998,0.8216867095509222,2.980240970895635
