Mod,likes,downloads,time,unique_dl,views
41908,9,230,1310,197,8478
2114,320,8647,3500,6387,48935
35146,4,46,1843,39,3181
30318,68,7683,2065,5885,10800
12454,47,1677,3011,1237,17664
11141,22,700,3080,578,14059
32104,1,105,1973,69,3937
15701,574,44506,2796,29225,168763
26175,39,719,2283,542,5428
31626,9,395,1998,304,10301
45312,2,28,470,18,2743
6759,6,124,3341,97,2917
33513,16,405,1914,324,11400
25380,28,811,2318,640,6778
2079,21,591,3500,479,6897
35030,71,1578,1850,1238,13786
15605,18,999,2800,747,7753
9712,8,117,3154,72,6271
38214,19,453,1647,344,5148
26195,4,185,2281,168,5136
12956,23,1519,2983,1179,11612
9258,137,8750,3181,6625,40068
6795,232,9031,3339,6331,46329
40436,172,2176,1499,1657,13532
23454,28,629,2406,524,5924
39451,11,355,1567,255,6189
41299,9,132,1407,106,2487
29016,25,1194,2131,983,15982
5437,32,872,3400,713,21923
28150,29,952,2180,741,12309
5804,3,80,3382,66,2884
39320,3,70,1573,42,3452
13039,16,397,2978,332,8940
2465,7,253,3494,188,9376
2904,8,190,3487,163,3546
11875,34,1773,3043,1324,13933
4113,2,61,3459,51,4045
6199,21,710,3365,429,4018
15848,3,213,2791,165,10231
24743,5,215,2345,171,4484
27280,16,588,2231,492,8080
3932,54,5997,3466,4331,26220
10252,19,677,3128,534,15479
21414,6,168,2511,120,1982
18343,7,572,2668,458,4491
43042,9,235,1067,168,3827
12762,25,1104,2995,880,24463
12274,7,431,3022,360,14835
46090,71,917,184,849,13515
20009,46,3844,2590,2800,18317
13884,460,32316,2908,22895,160714
35922,2,250,1791,200,8276
38058,35,430,1658,334,5018
41113,0,49,1435,39,3739
42340,9,847,1229,565,15789
43704,30,489,857,367,7895
38450,5,230,1630,192,11812
30994,14,338,2032,283,3927
39120,35,902,1586,640,8061
39010,5,143,1594,102,2287
24387,19,901,2362,732,8198
39154,15,434,1584,290,6978
33165,17,324,1927,270,7464
13124,10,437,2972,266,7063
15181,3,186,2821,140,3966
27917,265,11626,2192,8581,85838
1957,6,579133,3503,152509,13550
5158,64,2045,3414,1434,37960
19939,165,20829,2595,14023,82650
10958,31,3066,3090,2265,29637
3515,6,388,3475,325,51172
21794,155,10748,2490,8070,53669
42937,2,17,1095,13,1956
42141,51,971,1269,691,19772
28026,3,237,2186,206,5847
25666,10,384,2304,304,5964
39032,43,636,1593,468,7513
22119,276,18991,2470,13658,59806
13132,15,377,2972,283,4674
31697,18,548,1994,423,7462
8799,1,35,3207,32,2106
38568,1,111,1621,86,3771
40386,440,21106,1504,14194,130435
21632,2,140,2498,96,4311
33871,120,10107,1901,7291,17010
29250,65,2946,2119,2132,26609
35652,19,287,1811,236,4488
33410,23,874,1919,617,11324
28768,0,36,2143,33,1718
10018,1,55,3139,47,3369
5232,195,5022,3410,2961,24728
25677,31,1343,2304,1050,19543
37432,57,1218,1700,933,7502
3617,10,290,3473,226,5854
24009,4,218,2379,184,8103
42948,358,5272,1093,4013,45377
1717,14,235,3535,195,5223
40387,20,577,1504,420,4881
32924,3,77,1937,64,3128
21781,18,717,2490,563,7930
3805,119,6728,3469,5405,46701
16735,9,229,2748,198,4026
24942,4,155,2337,127,3423
20662,40,1832,2557,1522,41357
28181,49,1660,2177,1252,23560
11444,37,4862,3065,3613,24221
11177,35,2043,3078,1488,54483
11323,71,2862,3071,2262,20009
8540,8,291,3223,232,8946
7804,26,2390,3281,1895,31970
8165,2,31,3248,28,1938
21973,4,160,2479,139,9337
35272,393,49842,1836,35236,155885
5546,33,758,3395,585,8957
15376,33,675,2812,565,12208
36021,3,42,1784,30,3165
4466,136,2454,3447,1809,49709
28190,65,2022,2177,1607,14039
4838,12,301,3432,218,4943
30394,0,21,2060,15,3717
36564,0,114,1754,99,2652
43175,25,509,1027,363,9156
8670,2,103,3215,87,2515
43133,11,133,1039,111,4978
22008,8,487,2477,391,12136
20896,232,20098,2541,14716,126881
9332,0,64,3175,49,5382
42270,2,81,1242,62,3788
44999,3,36,586,24,3119
43388,4,189,961,136,4889
34144,4,706,1893,475,17565
17354,7,458,2713,358,4059
5717,137,3790,3386,2998,23330
4229,70,2557,3456,1994,15258
23091,0,759,2424,546,4988
24997,14,603,2335,423,10028
33933,58,9916,1900,7232,54143
2429,167,5872,3494,4415,31035
29421,0,75,2110,58,2937
38645,11,368,1616,311,9570
36146,2,169,1775,130,7160
19935,79,5077,2595,3854,32204
30969,52,5121,2033,3765,37710
34670,32,330,1869,265,4175
33280,43,1511,1924,1209,8893
3722,81,1952,3471,1599,26020
37062,1,84,1723,61,2988
15356,37,3992,2812,3016,25156
11239,22,981,3074,735,15240
2811,59,1820,3488,1503,50127
2985,12,344,3485,266,3279
9191,7,125,3184,82,5179
15817,5,591,2792,490,13161
37820,10,370,1674,308,19583
23160,3,114,2420,93,2602
28194,4,297,2176,243,10050
28468,17,443,2161,355,2897
31029,164,5560,2029,4492,40912
37965,124,3779,1664,2627,23316
37435,1,39,1700,31,3787
23724,9,422,2393,305,7923
29008,20,553,2132,384,4830
18649,0,0,2655,0,1236
16073,3,248,2780,182,9443
30337,10,177,2063,152,5476
30555,112,4892,2051,3868,26123
6554,34,1682,3349,974,21556
18528,12,641,2661,511,10033
42140,89,1974,1269,1275,21885
36713,10,178,1745,134,6804
40545,104,1111,1489,912,69949
7312,19,785,3311,624,12623
8135,4,138,3250,107,7507
33657,13,398,1909,328,10192
41912,5,382,1310,225,8466
23261,65,1580,2415,1215,12382
5553,29,714,3395,601,8345
30275,22,585,2068,493,12107
42102,1,101,1277,87,4545
19029,4,210,2640,169,5649
13911,15,769,2905,520,18576
9741,17,986,3152,772,20024
27254,49,2031,2232,1614,11974
31416,16,457,2010,364,13186
45877,2,31,277,25,1108
39470,0,39,1565,33,3771
17803,3,92,2694,68,4333
20480,3,442,2566,370,6576
12185,10,252,3027,201,6056
20846,35,1947,2545,1488,19633
33804,40,1178,1903,984,11155
27550,0,30,2213,27,1015
26843,24,922,2251,716,8924
9784,9,244,3150,200,8055
3345,701,39737,3479,29260,116708
3105,2,73,3483,69,2657
7199,3,79,3317,66,4021
42302,146,3015,1237,2078,43218
40736,13,337,1473,273,8754
19755,58,3674,2604,2839,29032
5497,6,158,3397,140,2318
7137,13,191,3321,151,4874
18550,227,10001,2660,7480,111377
11994,64,3365,3037,2484,20530
23039,11,396,2427,311,4139
39062,57,1420,1590,1108,9875
16952,0,86,2736,74,5827
6388,2,82,3357,69,2508
42869,23,650,1115,433,7799
40944,22,438,1454,345,5628
2830,1,25,3488,18,2609
34006,5,161,1897,115,8011
12315,1,105,3020,82,5739
32693,5,228,1947,182,4989
46158,13,166,152,138,2396
25568,60,1874,2310,1410,13898
39604,10,464,1557,377,6770
46137,6,81,163,76,2204
13597,111,7000,2931,5158,43506
11185,31,1107,3077,888,12025
44392,114,2066,736,1463,11155
36186,11,534,1773,396,5728
46235,0,11,130,7,748
45915,19,174,262,146,5919
22236,37,1301,2465,1081,12764
3842,16,245,3468,179,4338
15649,30,3273,2799,2484,54807
12494,25,738,3009,606,4435
5860,11,189,3378,160,5266
26403,4,75,2271,69,2746
15713,31,2590,2796,2015,13383
20738,3,173,2553,150,2397
12480,8,403,3010,305,4307
36030,6,294,1783,228,9977
5475,648,20068,3398,15474,64326
13350,450,47845,2950,31891,203671
45701,13,169,343,134,3135
7360,95,2914,3308,2312,40824
39562,2,51,1560,40,2308
2804,203,6471,3488,5062,25612
21806,29,778,2489,543,4030
36496,0,31,1757,25,3270
12393,6,133,3015,107,5392
16861,44,2214,2740,1621,9454
11417,99,5966,3067,4439,81286
34445,48,1918,1881,1473,18618
2326,23,353,3496,306,6019
24382,274,18108,2363,12132,76476
4686,16,455,3439,373,10978
40427,24,262,1500,208,7163
39209,20,205,1581,166,3803
33475,478,7540,1916,5529,30247
44581,13,212,704,141,3305
20318,5,329,2574,272,9088
41801,68,1309,1329,1087,18965
32652,93,2527,1949,2066,21095
41894,79,1617,1312,1241,34219
37413,480,20219,1702,12517,95650
2435,61,6740,3494,5285,82008
7740,9,276,3286,192,4331
28362,28,790,2167,608,8311
42431,14,591,1210,385,9010
15865,37,5891,2790,4466,44387
23580,27,754,2400,574,5915
1118,1,59,3774,54,5685
31716,1,59,1993,41,1982
4011,47,1223,3463,970,9347
5631,17,604,3390,473,11695
1664,1,25,3545,22,1722
9070,50,2108,3192,1647,27541
29620,0,76,2100,59,3578
28461,133,3034,2162,2182,13052
20677,17,2638,2556,2065,13280
19554,1,143,2615,109,6106
13233,184,6419,2959,4711,38582
17762,1,205,2695,148,2474
36185,10,220,1773,167,11292
43056,9,149,1063,112,3843
17849,4,116,2692,91,5885
32730,60,1317,1946,1039,21719
24180,25,696,2372,540,8891
29042,25,2643,2130,1775,14946
8214,45,2035,3245,1655,17506
6685,1,84,3344,76,1867
6054,10,163,3370,127,2905
1955,51,1871,3503,1544,30484
31383,27,835,2012,683,7527
40924,1,29,1455,24,2318
12660,9,255,3001,177,5254
36494,16,220,1757,186,5637
17642,14,962,2699,752,5048
40120,3,91,1526,67,3095
7771,78,2915,3283,2168,51594
20799,1150,81265,2548,54828,318292
9051,301,13395,3194,9874,58884
10813,4,115,3097,91,3410
15762,0,76,2794,63,2784
16036,19,941,2782,619,7130
26409,20,453,2271,346,4115
14386,546,62610,2871,41200,308386
40445,171,4086,1498,3034,22675
27349,12,4474,2226,3559,4127
32237,4,49,1966,42,2984
33884,1,67,1901,58,2691
39059,12,277,1590,234,5498
20459,2712,196815,2567,122745,458593
40982,21,791,1451,599,9252
36696,53,1649,1746,1282,17373
37812,10,702,1675,586,13087
46292,4,170,111,135,2224
18219,26,1803,2674,1318,15842
44685,267,3277,683,2462,18277
45997,54,1208,225,875,10631
37273,16,297,1710,236,4944
15619,3019,191171,2800,114701,787126
20670,388,28073,2556,19783,175010
32566,0,155,1952,122,6041
10848,12,188,3096,161,3468
33372,3,70,1920,65,5378
36933,4,243,1731,186,7030
937,12,329,3832,267,8607
982,5,148,3820,118,7054
40823,225,9067,1464,6215,51215
8176,26,891,3247,691,13595
46112,10,116,176,87,1065
11874,523,31637,3043,20089,199650
39806,7,227,1547,183,3967
23626,62,2573,2397,2001,18090
22947,10,393,2430,289,5661
26505,7,444,2267,347,13036
25841,57,2492,2297,1933,22578
16285,54,3432,2770,2688,26254
31482,24,711,2006,563,7995
21472,25,714,2507,540,13533
14863,7,391,2839,314,7180
19270,14,1180,2629,644,5919
43757,27,359,843,223,9465
36365,803,27724,1763,21188,155445
26313,41,1090,2276,799,11154
29643,2,162,2099,139,7572
14486,6,130,2864,67,9257
10163,13,618,3132,497,7830
7975,4,225,3264,188,9956
25915,0,69,2294,52,2908
14568,165,15367,2858,12016,131783
42602,51,1677,1176,1310,34095
17400,88,4189,2710,2969,38106
14948,453,33617,2834,21514,128573
5636,5,376,3390,301,10937
27503,1,77,2216,65,1354
45482,69,1119,428,833,7735
18602,76,7110,2657,5273,50156
8043,801,70687,3254,46665,418007
15797,11,806,2792,579,5975
36348,29,397,1764,324,5301
31300,7,289,2016,224,6898
32873,2,107,1939,71,2902
10079,248,11787,3135,9173,38558
40505,9,371,1493,303,7257
26154,1,37,2284,31,1674
30491,22,926,2055,678,10950
5809,178,7800,3381,6049,71604
8831,4,76,3205,66,1770
5354,31,389,3404,314,4838
19642,25,514,2611,400,6901
17868,18,512,2691,441,8441
9753,28,1475,3152,1103,13687
5590,10,310,3393,224,5619
45946,41,506,242,414,14627
28608,122,4282,2151,3305,26985
2261,0,30,3497,24,1810
7750,31,378,3285,313,4915
36328,50,1526,1765,1185,12578
35959,48,621,1788,472,7021
9888,6,238,3145,183,11619
26710,14,413,2258,310,3706
5593,8,134,3392,112,5130
32896,11,360,1939,298,5829
22593,5,166,2448,137,5220
10494,24,1067,3116,893,18805
37021,0,21,1726,15,1976
17640,3,239,2699,169,8755
36070,0,87,1779,72,3347
29346,1,63,2113,46,2492
13875,17,1199,2910,921,23877
18248,1,148,2672,124,7283
39416,18,246,1568,196,5489
20776,18,846,2550,671,10190
20322,6,297,2574,245,10042
9117,9,125,3189,96,2880
39162,3,44,1584,37,4863
27302,667,36414,2229,25881,117393
26955,15,392,2246,333,4939
26054,0,0,2287,0,1880
40296,152,5806,1514,4523,43576
20714,4,274,2553,223,5386
14737,1,65,2847,54,4253
16556,17,565,2757,404,2888
10353,24,1689,3123,1246,18358
43576,12,121,905,96,4810
11638,34,2386,3054,1948,18296
36485,31,704,1758,550,14970
36899,3,90,1734,65,2741
37902,11,519,1668,415,4193
5668,12,163,3388,97,6241
9959,2,315,3141,234,3047
45775,7,187,309,149,2434
32285,0,25,1965,20,1809
41121,25,936,1434,694,15815
35614,15,220,1814,171,3420
1875,32,238,3505,188,5532
32942,1,42,1937,35,2635
26708,16,861,2258,699,12191
32762,1,20,1945,18,2150
32750,81,3394,1945,2533,15007
27354,7,89,2226,69,3712
14333,37,887,2875,722,6609
38006,29,648,1662,538,11122
38363,277,6534,1636,5067,33236
40894,0,33,1457,27,4686
21876,6,619,2485,510,9713
10756,34,3263,3100,2448,38050
11308,272,9812,3072,7792,69586
7707,41,816,3288,624,10817
6774,9,230,3340,187,11466
32031,10,563,1978,453,7742
9783,14,522,3150,422,5142
14703,0,48,2849,39,3517
28524,3,58,2157,49,5097
10111,2,40,3134,34,2089
22401,628,30773,2458,21891,137608
39544,7,210,1562,176,4937
17814,1,89,2693,72,4886
16201,26,656,2775,532,11198
34537,20,1465,1877,1156,9328
38230,0,2,1646,1,113
11679,1,80,3052,61,6236
4343,31,739,3451,441,9889
36480,23,1010,1758,800,13393
42824,88,1396,1125,1097,15867
11461,31,1120,3063,827,18202
45706,7,93,338,66,4194
46022,3,76,212,51,2002
17140,0,67,2724,51,2505
28010,37,1865,2187,1461,11585
21110,4,111,2529,91,3603
33934,51,2131,1900,1724,16348
17043,7,725,2730,540,9997
34464,19,455,1881,361,12646
40915,8,129,1456,99,6308
4102,8,344,3460,268,11485
39948,74,2303,1536,1740,23133
3862,114,2833,3468,2146,29872
16825,3,503,2742,402,8609
19185,1,200,2633,165,3641
10836,183,7517,3096,5438,75800
947,3,72,3830,62,2748
33045,6,125,1933,106,3606
22914,19,248,2432,219,2324
4793,31,655,3434,518,5764
43470,52,1023,941,846,22541
34550,14,281,1876,214,4181
41617,24,555,1362,424,10872
20906,5,262,2540,199,6034
4858,8,101,3431,78,3584
10379,31,2056,3122,1522,21665
19542,1,183,2616,149,4436
43487,147,2396,936,1811,46076
2049,111,1866,3501,1181,19024
2479,36,657,3493,489,7136
45084,106,976,551,725,8718
9582,10,387,3159,311,14012
24261,8,149,2369,126,2351
11460,56,1664,3063,1279,10546
42884,2,35,1111,25,2806
36048,32,1614,1781,1249,17180
14800,58,2689,2841,2026,28066
34055,13,265,1895,209,5525
39144,36,651,1585,520,7184
31222,18,421,2020,347,5417
16795,99,25720,2743,18274,93637
42348,8,279,1228,207,14723
23027,17,655,2427,503,3976
2933,11,548,3486,381,8046
7109,91,5010,3322,3739,45602
10297,13,315,3126,244,9772
25599,46,1749,2308,1361,25663
9467,5,124,3166,100,3303
33260,48,3167,1924,2263,22056
43420,33,540,952,421,11765
39112,3,169,1587,113,4335
23541,41,3646,2402,2865,20262
1836,166,8500,3506,6385,38183
21039,10,386,2532,302,19748
19666,8,499,2610,396,3348
25389,189,7612,2318,5888,80206
26288,37,883,2277,599,7614
40868,12,689,1459,480,9417
25654,0,392,2305,299,4311
23482,1,34,2404,30,4295
22392,147,6827,2458,5509,33794
18837,4,336,2647,254,5130
14439,12,1220,2868,828,15947
11206,346,15074,3076,10727,90468
39502,33,828,1564,542,12606
36381,1,125,1763,98,5968
27009,153,14235,2246,9701,35775
28541,2,48,2155,27,2700
35860,2,74,1796,56,4477
28149,1,74,2180,64,4769
38406,36,958,1634,733,9655
32941,20,571,1937,474,9141
3783,5,112,3470,85,5468
39815,30,2206,1546,1661,12213
22766,26,3063,2440,2077,30896
26948,5,288,2247,204,11743
29539,4,234,2104,180,7063
31586,2,77,2000,62,6691
30400,12,1139,2060,894,25045
32045,20,886,1977,644,11647
26599,11,544,2263,453,10223
36815,5,207,1738,154,4809
20346,54,4299,2573,3246,26620
39809,3,109,1546,69,7700
29342,7,193,2113,154,2916
11832,0,44,3045,32,1395
44754,26,129,658,120,4331
20330,3,231,2574,180,8039
8837,8,294,3205,239,5303
21077,80,4798,2531,3265,40380
34714,38,1195,1867,954,12720
38009,19,527,1662,444,5595
3235,19,370,3480,270,9605
16608,23,527,2755,420,5493
38960,13,335,1596,239,6742
46148,29,537,139,419,5972
28011,2,52,2187,45,4113
43984,119,1092,802,857,11488
3145,5,172,3482,136,13561
43571,51,1067,906,834,16555
5429,117,3038,3400,2191,11699
44652,5,186,695,156,4251
32484,11,246,1956,209,4619
16854,51,2736,2740,2154,41183
6243,42,2275,3363,1330,24504
46334,9,119,93,105,2035
6330,22,2339,3359,1623,8805
9242,51,2462,3182,1904,24672
35776,0,14,1801,12,2666
31447,0,259,2008,210,8083
9687,2,82,3155,72,3779
38632,2,163,1616,123,6399
35590,39,843,1816,699,9422
44547,45,474,710,366,5365
18249,68,1805,2672,1276,20968
45843,6,59,289,40,3994
18438,17,523,2664,376,11722
43894,3,35,816,30,1633
25944,2,158,2292,126,4284
24989,162,5626,2335,4012,59121
3343,44,1525,3479,1239,6297
12656,21,976,3001,752,16065
26476,3,305,2268,260,12103
8964,576,24605,3197,16968,288038
37401,0,47,1702,37,3331
12843,8,234,2990,192,12711
39679,286,9979,1553,6978,46760
20731,22,1809,2553,1328,13223
46125,8,125,170,86,2330
38316,0,52,1640,40,2924
14805,850,74783,2841,50033,206350
9828,8,232,3147,199,10255
26432,252,10461,2270,8078,82217
41375,3,83,1397,59,3216
36197,2,126,1772,105,3610
33506,1,34,1915,29,2403
34664,101,1096,1869,833,11237
27413,9,245,2222,189,3457
4069,119,4230,3461,3345,72413
18798,3,69,2649,60,4632
17125,201,11511,2725,7981,87164
17927,35,1974,2688,1510,20801
37096,344,13547,1721,8091,77219
31694,6,285,1994,223,5995
18221,55,1290,2674,936,8002
33668,0,17,1909,14,2182
38149,8,146,1651,115,3324
6322,33,1303,3360,879,9030
34542,1,52,1876,45,2145
37266,0,6,1710,4,2719
25557,36,1120,2311,893,11440
41241,90,2779,1418,2264,40093
20773,12,443,2550,356,5071
37479,26,1266,1697,987,14027
30426,7,280,2058,232,7742
38600,11,681,1619,479,24966
46258,6,43,124,41,2309
9188,9,635,3184,521,11634
46214,59,834,134,732,8135
37036,8,488,1725,403,8676
23726,39,2286,2393,1818,25097
24054,0,62,2378,52,2167
20801,21,1070,2548,873,10450
27173,23,466,2237,397,3311
2800,48,1094,3488,759,8912
44838,71,1470,630,1019,13634
39847,91,2271,1544,1625,19155
31876,5,116,1986,97,10016
43752,11171,267549,845,175594,700196
15474,88,3679,2808,2654,24284
36843,36,950,1736,760,12442
13310,0,32,2953,27,6268
8533,22,856,3223,698,11898
5348,3,77,3405,45,6370
26157,98,7200,2284,4798,63689
27138,116,2148,2239,1550,10820
14256,2,81,2882,66,6234
34526,73,1715,1877,1354,10332
37153,119,2988,1718,2389,24130
20658,10,1028,2557,562,9526
37309,21,874,1708,710,10524
4654,117,6645,3440,4638,22452
31182,1,181,2022,153,3699
35221,71,2324,1839,1778,51855
13866,6,360,2910,270,10867
35650,115,4422,1811,3366,29872
11755,742,74926,3048,50200,299634
4168,1,47,3458,41,2311
34010,194,4828,1897,3537,22450
7661,172,4246,3291,3227,29199
5125,55,3067,3417,2418,27672
37848,68,2453,1671,1959,16788
4918,17,182,3427,136,6825
41024,2,143,1448,113,5424
13699,303,20438,2923,15158,76250
14471,124,4102,2866,3022,20770
45002,4,45,586,27,2050
17046,26,2233,2730,1532,18931
45335,69,922,464,793,5457
42802,4,105,1127,90,3186
1059,6,222,3791,182,10645
20591,4,167,2560,137,6448
3423,8,621,3477,422,19827
7920,117,3737,3269,2899,22981
23917,7,570,2385,383,7507
44085,23,1427,774,1150,11383
6853,144,12271,3336,7774,56764
24012,11,461,2379,368,4735
10190,10,174,3131,130,8408
38540,111,2638,1623,1944,15744
12869,221,23418,2988,13975,103705
4520,662,42682,3445,30464,174449
39564,6,432,1560,328,6684
25536,40,998,2312,751,12544
40631,12,274,1482,211,3262
30262,3,109,2069,83,2087
4623,4,253,3441,193,11113
9480,10,513,3165,387,15989
32077,1,103,1975,53,2623
18544,36,1162,2660,922,21549
21419,4,256,2511,194,5961
39685,5,114,1553,90,6149
24317,8,286,2366,212,3979
10658,58,3935,3106,2924,33276
40214,34,1464,1520,1156,18967
23188,39,2395,2419,1883,17091
45179,1,12,511,6,3359
30439,36,1432,2058,1057,16026
42045,20,553,1288,408,7334
24964,6,464,2336,372,9300
25274,20,692,2323,578,4776
7412,180,5303,3306,4040,45518
39701,49,1800,1552,1439,30201
27497,6,270,2217,215,5770
19247,119,4560,2630,3149,40761
16716,9,366,2749,303,6414
8508,35,1241,3225,971,10233
30406,14,367,2059,312,13617
5213,32,539,3411,450,10559
5407,3,33,3401,29,1953
45379,25,505,455,368,8495
7717,97,2028,3287,1642,22500
21062,92,5379,2532,3519,31402
36736,67,2327,1744,1883,14309
43225,53,1414,1014,992,16078
3687,31,3451,3472,2761,81273
46276,32,479,118,421,7701
35929,18,165,1790,126,2898
28051,9,1985,2185,1654,15157
11665,2,141,3053,105,2260
45069,9,102,559,95,3908
7563,22,716,3297,591,14312
45880,90,1078,274,894,18981
9414,5,185,3170,158,4396
37128,2,114,1719,96,4396
23807,51,1144,2390,862,10073
19919,2,65,2595,61,1529
16465,12,332,2761,256,4113
5337,101,2506,3405,1932,81580
31597,4,63,2000,55,2268
37956,2,69,1664,56,3821
25618,46,1398,2307,1153,10858
42505,19,296,1194,225,5445
36688,28,839,1747,684,9267
15943,160,5429,2787,4125,86814
15940,42,1755,2787,1363,10041
39425,33,708,1568,545,11705
32574,7,319,1952,259,4283
21532,17,1009,2504,822,5590
25117,271,12067,2329,9249,106711
24833,80,2453,2342,1936,12630
12268,35,1634,3023,1256,36594
2187,13,280,3499,241,7518
39683,24,450,1553,344,7352
40209,78,1259,1520,938,17414
27600,17,276,2211,205,3095
30315,30,1740,2065,1315,21631
39362,88,3458,1571,2593,19932
28903,58,3963,2137,3029,14131
42165,58,1416,1263,985,23655
20524,33,1795,2563,1346,5469
32553,80,1610,1953,1321,16133
8287,14,482,3240,378,7336
21924,285,25520,2482,18741,100780
9249,0,85,3181,56,2478
38768,6,227,1608,187,4314
38743,51,1749,1610,1271,20347
20479,25,727,2566,606,15239
15404,33,3528,2811,2774,28504
15047,23,493,2828,421,14577
19262,268,19990,2629,14472,101616
9202,5,252,3183,169,8459
38143,4,110,1652,81,2648
45351,11,90,462,66,2091
27618,4,319,2210,247,8736
4414,36,1009,3449,786,25131
36931,178,8982,1732,7248,47612
31821,350,14718,1988,9435,98304
4919,46,761,3427,634,16072
3664,382,22469,3472,16126,126081
43657,21,302,873,203,5613
2667,4,93,3491,72,10022
33174,7,327,1927,287,3999
8212,0,11,3245,10,1487
22828,861,33170,2436,24754,158245
28443,50,1790,2163,1321,11219
10119,5,70,3134,59,2604
22803,2,90,2438,78,2060
45744,193,2452,322,2067,19941
9151,285,7876,3186,5964,27916
19863,4,507,2598,368,11599
10101,1,75,3134,63,4054
3447,19,522,3477,365,22827
29037,63,1431,2130,1175,24009
8414,470,19394,3232,14016,70088
35537,24,1613,1820,1137,13063
24603,5,102,2351,83,3982
38453,28,1967,1630,1301,20235
30367,29,1539,2062,1324,6133
2222,41,1007,3498,840,11384
42383,68,1794,1221,1339,28841
45777,26,390,308,276,2747
2243,67,4867,3498,3601,64353
13768,7,448,2917,359,9507
14886,45,2351,2837,1896,31251
3659,13,177,3472,126,4663
40105,7,311,1526,237,8345
9474,12,379,3166,301,4708
4881,1,97,3430,84,3015
46471,6,121,21,115,1779
38398,2,97,1634,67,4115
28807,13,629,2141,510,4399
25911,8,579,2294,463,6856
24522,2,271,2356,223,7227
14542,24,1055,2860,757,5164
12449,1,184,3011,145,3806
23369,18,618,2410,512,14063
31662,1,169,1996,121,7362
25880,14,442,2296,343,10152
37907,4,150,1667,124,4251
45748,10,172,321,134,5804
36699,8,533,1746,399,8096
35882,17,448,1794,351,7418
46470,3,92,23,79,3257
43429,40,428,950,350,10174
3993,7,164,3463,135,7625
28998,19,837,2132,585,4882
6592,37,635,3348,476,15634
30570,2,242,2050,179,3469
26515,28,1540,2266,968,11258
19915,421,15040,2596,10664,106615
14063,5,382,2893,214,8863
1965,5557,397490,3502,256695,1444868
30248,99,4192,2069,2604,18959
35349,58,489,1832,390,4729
13294,26,1722,2954,1484,18274
1916,11,471,3504,372,6878
12791,40,1522,2993,1166,24632
38494,2,226,1628,165,10507
11566,2,66,3058,55,1181
5349,16,516,3405,396,14471
16824,318,24457,2742,16957,182705
12981,44,1170,2981,912,7606
19522,32,1135,2616,974,14603
8014,15,257,3261,205,4049
42744,46,434,1143,339,6557
45287,17,382,478,249,6881
31655,6,111,1996,95,1357
32803,15,241,1943,198,4120
30340,1,53,2063,45,2238
35323,21,827,1834,622,6787
24729,64,1697,2346,1338,11296
28522,5,192,2157,157,7792
1669,5,65,3544,51,4391
29086,62,1124,2127,906,10732
12204,10,303,3026,252,9053
8870,5,140,3203,109,2392
13007,44,1529,2980,1211,12465
31179,61,4426,2022,3424,23935
2799,1015,57863,3488,38961,215898
40888,64,1194,1458,874,6975
9172,0,79,3184,64,2525
7820,30,1642,3280,1265,82200
4432,1414,98384,3448,68951,396455
6639,16,272,3346,202,7290
44810,106,2378,641,1790,25023
7166,257,6575,3319,5184,158018
37296,1,17,1708,16,9728
32472,3,112,1957,77,3385
4695,266,14929,3438,10589,50532
2421,7,339,3495,285,5297
41312,4,98,1406,68,2163
15387,5,476,2811,407,12241
13734,4,200,2920,153,7990
12426,10,1577,3013,1217,15473
6068,10,459,3369,307,4225
25175,6,194,2327,162,5837
3433,1,31,3477,24,3786
45383,51,1347,453,920,6890
21899,112,3704,2484,2927,22688
31598,3,56,2000,44,2377
46164,7,181,150,162,4241
45321,7,77,469,52,3254
6770,258,6059,3340,4449,62744
23642,0,62,2396,49,4840
3331,19,464,3479,353,4872
30603,506,33854,2049,24874,200766
9288,15,593,3179,446,5869
33381,218,11070,1920,7703,59716
26885,4,156,2249,115,4597
38643,18,707,1616,539,7158
22966,1,133,2429,109,4834
1258,13,415,3728,353,7372
11531,118,3836,3059,2818,19818
41958,38,1183,1302,900,19750
22697,56,3750,2443,2481,34579
15641,27,930,2799,751,10411
12629,8,405,3002,354,18962
42718,81,1417,1152,1074,11660
34655,8,184,1870,153,7118
44898,64,777,616,541,12302
22105,18,932,2471,666,6202
17993,11,951,2684,692,12899
4714,146,4473,3437,3292,31045
36091,29,1621,1778,1218,14170
42532,67,1353,1189,1019,40632
43454,4,169,945,104,4376
5527,0,113,3396,86,6502
5305,16,376,3407,309,7436
43088,16,265,1051,201,4016
5011,1260,66492,3423,45603,263801
41311,52,506,1406,367,6795
7433,6,462,3304,317,13366
2045,6,249,3501,191,28423
40033,0,141,1530,84,4947
14495,18,964,2863,770,5964
33149,1,30,1928,21,4080
42739,24,324,1144,247,5347
34333,4,105,1886,88,8129
30975,0,36,2032,35,2587
18498,4954,1427480,2662,905828,1487909
36572,157,7841,1754,5378,48645
39022,2,73,1593,56,1589
19587,1,50,2613,46,5461
31720,32,1017,1993,788,8576
46342,4,87,88,71,1584
2981,28,1549,3485,1205,15055
45374,8,239,455,136,3950
5220,39,813,3411,653,12830
37993,1,111,1662,96,3863
26381,12,854,2272,710,18075
4542,7,79,3444,65,5643
35104,3,396,1846,330,5963
42581,41,2008,1180,1501,29144
34330,90,1227,1886,964,8571
17151,1,259,2723,204,9502
